SCHL,SCHG,POVPIP,WKL,FOD1P
16.0,,204.0,3.0,
19.0,,204.0,1.0,
19.0,,427.0,1.0,
21.0,,427.0,1.0,2102.0
21.0,,501.0,1.0,2502.0
21.0,,322.0,1.0,6001.0
16.0,,92.0,1.0,
16.0,,468.0,1.0,
20.0,,124.0,1.0,
21.0,,326.0,1.0,6103.0
20.0,15.0,326.0,1.0,
20.0,,326.0,2.0,
7.0,6.0,326.0,,
21.0,,446.0,1.0,2300.0
18.0,,446.0,1.0,
21.0,,82.0,3.0,2102.0
21.0,,461.0,1.0,6105.0
15.0,,461.0,1.0,
17.0,,375.0,1.0,
22.0,,289.0,1.0,3301.0
20.0,,315.0,1.0,
20.0,,194.0,2.0,
19.0,,194.0,3.0,
19.0,,359.0,3.0,
21.0,,359.0,3.0,3600.0
17.0,,141.0,3.0,
16.0,,419.0,2.0,
20.0,,419.0,2.0,
21.0,,74.0,2.0,1901.0
16.0,,142.0,3.0,
17.0,,143.0,3.0,
22.0,,501.0,3.0,5506.0
22.0,,501.0,3.0,4801.0
22.0,,434.0,1.0,6108.0
19.0,,434.0,2.0,
20.0,,418.0,2.0,
16.0,,418.0,1.0,
19.0,,339.0,1.0,
17.0,,339.0,1.0,
15.0,,339.0,3.0,
8.0,,339.0,3.0,
11.0,11.0,339.0,,
16.0,,188.0,3.0,
19.0,,188.0,3.0,
16.0,,74.0,1.0,
14.0,,74.0,1.0,
4.0,4.0,74.0,,
2.0,2.0,74.0,,
,,74.0,,
18.0,,196.0,1.0,
20.0,,235.0,1.0,
24.0,,501.0,3.0,5502.0
19.0,,213.0,1.0,
19.0,,213.0,1.0,
16.0,,177.0,1.0,
18.0,,101.0,3.0,
19.0,,157.0,1.0,
19.0,,157.0,1.0,
14.0,14.0,157.0,1.0,
8.0,8.0,157.0,,
16.0,,157.0,1.0,
19.0,,192.0,1.0,
16.0,,456.0,1.0,
16.0,,456.0,1.0,
20.0,,159.0,3.0,
16.0,,234.0,1.0,
22.0,,359.0,1.0,6109.0
21.0,,359.0,1.0,6203.0
,,359.0,,
19.0,,195.0,3.0,
16.0,,207.0,1.0,
16.0,,207.0,1.0,
1.0,,207.0,,
19.0,,501.0,1.0,
20.0,,501.0,1.0,
16.0,,345.0,1.0,
19.0,,345.0,1.0,
21.0,,344.0,1.0,2106.0
16.0,,229.0,1.0,
1.0,,229.0,,
20.0,,369.0,3.0,
16.0,,369.0,3.0,
21.0,,501.0,1.0,3603.0
21.0,,501.0,1.0,2304.0
3.0,3.0,501.0,,
16.0,,130.0,1.0,
17.0,,148.0,1.0,
19.0,,501.0,1.0,
18.0,,501.0,3.0,
18.0,,312.0,1.0,
11.0,,109.0,3.0,
21.0,,501.0,1.0,6109.0
24.0,,501.0,1.0,5003.0
11.0,10.0,501.0,,
6.0,5.0,501.0,,
19.0,,373.0,1.0,
20.0,,373.0,1.0,
19.0,15.0,373.0,1.0,
16.0,,373.0,1.0,
21.0,,490.0,1.0,6000.0
20.0,,490.0,1.0,
,,490.0,,
21.0,,304.0,1.0,3604.0
22.0,,304.0,1.0,2304.0
20.0,,501.0,1.0,
22.0,,501.0,1.0,6000.0
22.0,,501.0,1.0,2405.0
22.0,,501.0,1.0,2405.0
21.0,,501.0,1.0,5506.0
19.0,,363.0,1.0,
20.0,,363.0,1.0,
19.0,,501.0,1.0,
16.0,,410.0,1.0,
16.0,,410.0,1.0,
,,410.0,,
14.0,,501.0,3.0,
18.0,,501.0,1.0,
16.0,,402.0,1.0,
18.0,,82.0,3.0,
14.0,,82.0,3.0,
21.0,,448.0,1.0,6203.0
18.0,,448.0,1.0,
14.0,13.0,448.0,1.0,
11.0,10.0,448.0,,
16.0,,448.0,3.0,
18.0,,40.0,3.0,
21.0,,429.0,1.0,5507.0
19.0,,224.0,1.0,
18.0,,105.0,1.0,
21.0,,501.0,1.0,6200.0
20.0,,197.0,3.0,
19.0,,197.0,3.0,
16.0,,197.0,3.0,
16.0,,197.0,1.0,
16.0,,151.0,2.0,
16.0,,151.0,1.0,
9.0,9.0,151.0,,
16.0,,501.0,1.0,
21.0,,501.0,1.0,5501.0
12.0,,501.0,1.0,
20.0,,142.0,1.0,
21.0,,13.0,1.0,6006.0
2.0,1.0,13.0,,
,,13.0,,
21.0,,318.0,1.0,6203.0
21.0,,318.0,1.0,1901.0
4.0,3.0,318.0,,
2.0,1.0,318.0,,
2.0,1.0,318.0,,
22.0,,373.0,3.0,4901.0
16.0,,373.0,3.0,
22.0,,501.0,2.0,3301.0
24.0,,501.0,2.0,3600.0
12.0,,69.0,3.0,
18.0,,127.0,1.0,
21.0,,127.0,2.0,6004.0
,,127.0,,
,,127.0,,
23.0,,501.0,1.0,3699.0
23.0,,501.0,1.0,6108.0
12.0,12.0,501.0,,
12.0,12.0,501.0,,
10.0,9.0,501.0,,
22.0,,501.0,3.0,4002.0
18.0,,501.0,2.0,
21.0,,378.0,1.0,5200.0
16.0,,239.0,1.0,
16.0,,157.0,3.0,
21.0,,501.0,1.0,3401.0
18.0,,501.0,1.0,
14.0,14.0,501.0,3.0,
9.0,9.0,501.0,,
22.0,,501.0,1.0,2406.0
21.0,,501.0,1.0,2300.0
21.0,,501.0,1.0,6000.0
21.0,,501.0,1.0,2102.0
20.0,,501.0,1.0,
20.0,,501.0,1.0,
16.0,,481.0,1.0,
16.0,,481.0,1.0,
21.0,,142.0,3.0,2304.0
20.0,,382.0,1.0,
16.0,,328.0,1.0,
21.0,,156.0,1.0,2300.0
13.0,13.0,156.0,1.0,
11.0,10.0,156.0,,
9.0,8.0,156.0,,
3.0,2.0,156.0,,
21.0,,231.0,1.0,2307.0
16.0,,228.0,1.0,
16.0,,228.0,1.0,
10.0,10.0,228.0,,
,,228.0,,
,,228.0,,
7.0,7.0,228.0,,
4.0,4.0,228.0,,
22.0,,102.0,3.0,6203.0
21.0,,501.0,3.0,5200.0
17.0,,353.0,1.0,
19.0,15.0,353.0,1.0,
3.0,3.0,353.0,,
22.0,,277.0,2.0,2304.0
19.0,15.0,461.0,1.0,
17.0,,195.0,3.0,
14.0,,195.0,3.0,
16.0,,195.0,3.0,
20.0,,336.0,3.0,
15.0,,336.0,3.0,
23.0,,501.0,3.0,2408.0
18.0,,242.0,3.0,
21.0,,459.0,1.0,2304.0
17.0,,459.0,1.0,
11.0,11.0,,,
3.0,3.0,,,
20.0,,200.0,3.0,
20.0,,200.0,2.0,
16.0,,200.0,3.0,
24.0,,501.0,1.0,6107.0
22.0,,480.0,1.0,6000.0
19.0,,82.0,3.0,
4.0,4.0,82.0,,
21.0,,182.0,3.0,6108.0
22.0,,501.0,1.0,2414.0
10.0,10.0,501.0,,
22.0,,501.0,1.0,2405.0
21.0,,501.0,3.0,5200.0
18.0,,71.0,3.0,
19.0,15.0,71.0,2.0,
19.0,,71.0,1.0,
10.0,10.0,71.0,,
13.0,,129.0,3.0,
11.0,,72.0,3.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
12.0,,124.0,3.0,
19.0,,27.0,1.0,
22.0,,311.0,1.0,2300.0
16.0,,311.0,2.0,
16.0,,182.0,3.0,
21.0,,182.0,3.0,3401.0
16.0,,388.0,1.0,
16.0,,388.0,1.0,
17.0,,153.0,1.0,
20.0,,153.0,1.0,
10.0,,157.0,3.0,
20.0,,157.0,1.0,
10.0,10.0,157.0,,
6.0,6.0,157.0,,
19.0,15.0,170.0,1.0,
16.0,15.0,444.0,1.0,
20.0,,501.0,1.0,
16.0,,501.0,1.0,
23.0,,501.0,1.0,3600.0
21.0,,501.0,3.0,5500.0
2.0,1.0,501.0,,
16.0,,167.0,2.0,
16.0,,286.0,1.0,
19.0,,389.0,1.0,
16.0,,389.0,1.0,
16.0,,85.0,3.0,
21.0,,149.0,3.0,6209.0
16.0,,149.0,3.0,
16.0,,164.0,1.0,
20.0,,164.0,1.0,
17.0,,4.0,2.0,
16.0,,31.0,1.0,
19.0,,376.0,2.0,
19.0,,376.0,1.0,
20.0,,345.0,2.0,
16.0,,345.0,3.0,
21.0,,396.0,1.0,6200.0
21.0,,396.0,1.0,5200.0
16.0,,501.0,1.0,
21.0,,398.0,1.0,1401.0
18.0,,398.0,1.0,
11.0,,162.0,3.0,
16.0,,162.0,1.0,
21.0,,371.0,1.0,2304.0
21.0,,371.0,1.0,2307.0
13.0,12.0,371.0,3.0,
10.0,9.0,371.0,3.0,
16.0,,126.0,3.0,
16.0,,127.0,1.0,
14.0,,0.0,3.0,
22.0,16.0,39.0,3.0,2310.0
20.0,,501.0,1.0,
16.0,,501.0,1.0,
19.0,,78.0,3.0,
17.0,,103.0,3.0,
23.0,,501.0,1.0,5404.0
17.0,,501.0,1.0,
23.0,16.0,359.0,1.0,6402.0
21.0,,359.0,1.0,2300.0
22.0,,501.0,3.0,2304.0
22.0,,501.0,3.0,5200.0
17.0,,262.0,3.0,
16.0,,262.0,3.0,
16.0,,501.0,1.0,
15.0,,501.0,1.0,
17.0,,159.0,1.0,
15.0,,159.0,3.0,
8.0,8.0,,,
22.0,16.0,501.0,3.0,5003.0
16.0,,501.0,3.0,
21.0,,501.0,1.0,2603.0
16.0,,91.0,3.0,
19.0,,160.0,1.0,
19.0,15.0,160.0,1.0,
10.0,10.0,160.0,,
6.0,6.0,160.0,,
4.0,4.0,160.0,,
13.0,,160.0,1.0,
10.0,10.0,160.0,,
9.0,9.0,160.0,,
6.0,6.0,160.0,,
20.0,,392.0,1.0,
21.0,15.0,392.0,1.0,5200.0
19.0,15.0,392.0,1.0,
19.0,,425.0,3.0,
18.0,,425.0,3.0,
22.0,,501.0,3.0,6002.0
19.0,,501.0,3.0,
19.0,,419.0,3.0,
21.0,,419.0,1.0,2602.0
3.0,2.0,419.0,,
2.0,1.0,419.0,,
21.0,,337.0,1.0,5004.0
22.0,,337.0,1.0,5502.0
7.0,6.0,337.0,,
13.0,13.0,337.0,1.0,
11.0,11.0,337.0,,
19.0,,419.0,1.0,
19.0,,155.0,1.0,
17.0,,184.0,3.0,
18.0,,184.0,1.0,
16.0,,94.0,2.0,
16.0,,201.0,1.0,
21.0,,201.0,1.0,6200.0
1.0,,201.0,,
,,201.0,,
21.0,,137.0,1.0,2399.0
21.0,15.0,137.0,2.0,1301.0
5.0,5.0,137.0,,
5.0,5.0,137.0,,
11.0,,228.0,3.0,
17.0,,228.0,3.0,
21.0,,501.0,1.0,2304.0
9.0,,75.0,3.0,
20.0,,219.0,2.0,
20.0,,219.0,2.0,
19.0,15.0,0.0,2.0,
1.0,,0.0,,
,,0.0,,
16.0,,156.0,1.0,
21.0,,159.0,3.0,1100.0
19.0,,159.0,3.0,
19.0,,501.0,1.0,
16.0,,501.0,1.0,
21.0,,103.0,3.0,5501.0
20.0,,103.0,1.0,
19.0,,225.0,1.0,
22.0,,225.0,2.0,5200.0
20.0,,156.0,1.0,
21.0,,313.0,1.0,2304.0
19.0,,344.0,1.0,
18.0,,375.0,1.0,
20.0,,427.0,1.0,
21.0,,427.0,1.0,6004.0
22.0,,501.0,3.0,6203.0
21.0,,501.0,3.0,6109.0
22.0,,501.0,1.0,2408.0
20.0,,501.0,3.0,
17.0,,269.0,1.0,
21.0,,444.0,1.0,3600.0
21.0,,249.0,1.0,1903.0
23.0,,501.0,1.0,5506.0
24.0,,501.0,3.0,2304.0
19.0,,486.0,3.0,
21.0,,486.0,1.0,2402.0
21.0,,339.0,1.0,2310.0
19.0,,339.0,1.0,
10.0,10.0,339.0,,
23.0,,256.0,1.0,4901.0
19.0,,256.0,3.0,
16.0,15.0,48.0,1.0,
11.0,11.0,48.0,,
9.0,9.0,48.0,,
7.0,7.0,48.0,,
1.0,1.0,48.0,,
20.0,,438.0,2.0,
17.0,,438.0,2.0,
20.0,,438.0,1.0,
17.0,,438.0,1.0,
7.0,6.0,438.0,,
5.0,4.0,438.0,,
16.0,,469.0,1.0,
22.0,,501.0,1.0,6107.0
19.0,,501.0,1.0,
10.0,9.0,501.0,,
19.0,,501.0,1.0,
18.0,,501.0,3.0,
22.0,,501.0,3.0,5501.0
21.0,,398.0,3.0,6201.0
16.0,,398.0,3.0,
12.0,,153.0,3.0,
16.0,,153.0,3.0,
19.0,15.0,501.0,1.0,
16.0,,501.0,1.0,
14.0,14.0,501.0,1.0,
13.0,13.0,501.0,,
7.0,7.0,501.0,,
22.0,,118.0,3.0,2300.0
18.0,,501.0,1.0,
21.0,,501.0,1.0,5301.0
16.0,,53.0,3.0,
17.0,,314.0,1.0,
20.0,,314.0,1.0,
1.0,,314.0,,
,,314.0,,
16.0,,428.0,3.0,
18.0,,428.0,3.0,
16.0,,222.0,1.0,
19.0,,222.0,1.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
16.0,,135.0,1.0,
13.0,13.0,135.0,3.0,
16.0,,184.0,1.0,
16.0,,94.0,3.0,
16.0,,195.0,1.0,
21.0,,487.0,2.0,2414.0
20.0,,487.0,2.0,
23.0,,501.0,1.0,4001.0
21.0,,501.0,1.0,6002.0
18.0,,308.0,1.0,
19.0,,308.0,1.0,
14.0,13.0,308.0,1.0,
20.0,,340.0,3.0,
21.0,16.0,121.0,1.0,5500.0
17.0,,121.0,1.0,
5.0,5.0,121.0,,
1.0,1.0,121.0,,
20.0,,501.0,1.0,
16.0,,501.0,1.0,
11.0,10.0,501.0,,
9.0,8.0,501.0,,
20.0,,177.0,3.0,
17.0,,177.0,3.0,
16.0,,181.0,1.0,
11.0,11.0,181.0,,
8.0,8.0,181.0,,
17.0,,168.0,3.0,
17.0,,168.0,3.0,
21.0,,501.0,1.0,6203.0
19.0,,501.0,3.0,
19.0,,501.0,1.0,
24.0,,501.0,3.0,5501.0
22.0,,501.0,1.0,6201.0
21.0,,10.0,1.0,6211.0
21.0,,129.0,3.0,2304.0
19.0,,129.0,3.0,
1.0,,158.0,1.0,
16.0,,158.0,1.0,
14.0,14.0,158.0,1.0,
12.0,12.0,158.0,,
18.0,,101.0,3.0,
19.0,,360.0,3.0,
20.0,,360.0,3.0,
20.0,,254.0,1.0,
18.0,,278.0,3.0,
16.0,,278.0,3.0,
19.0,,136.0,3.0,
24.0,,501.0,1.0,3600.0
23.0,,501.0,1.0,6107.0
21.0,,405.0,1.0,3600.0
16.0,,405.0,1.0,
16.0,,161.0,3.0,
10.0,,69.0,3.0,
19.0,,110.0,3.0,
13.0,,233.0,3.0,
13.0,,233.0,3.0,
16.0,,238.0,1.0,
5.0,5.0,238.0,,
1.0,2.0,238.0,,
,,238.0,,
16.0,,142.0,1.0,
21.0,,423.0,2.0,5507.0
16.0,,423.0,3.0,
19.0,,78.0,1.0,
2.0,,78.0,,
17.0,,243.0,1.0,
21.0,,388.0,1.0,3609.0
19.0,,3.0,1.0,
16.0,,142.0,3.0,
16.0,,142.0,1.0,
9.0,9.0,142.0,,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
22.0,16.0,501.0,1.0,2304.0
21.0,,501.0,1.0,2306.0
21.0,,292.0,1.0,1302.0
20.0,,292.0,1.0,
11.0,,209.0,1.0,
11.0,,209.0,2.0,
17.0,,166.0,1.0,
19.0,,166.0,2.0,
16.0,,166.0,1.0,
22.0,,33.0,2.0,3301.0
22.0,,33.0,1.0,2408.0
,,33.0,,
1.0,,33.0,,
1.0,,33.0,,
21.0,,429.0,1.0,2417.0
21.0,,429.0,3.0,2300.0
13.0,,49.0,3.0,
22.0,,401.0,1.0,2414.0
19.0,,401.0,3.0,
18.0,,319.0,1.0,
17.0,,319.0,1.0,
16.0,,0.0,3.0,
21.0,,364.0,1.0,4801.0
12.0,12.0,364.0,,
22.0,,501.0,1.0,6005.0
16.0,,71.0,3.0,
16.0,,202.0,1.0,
19.0,,202.0,1.0,
19.0,,374.0,1.0,
16.0,,374.0,1.0,
20.0,,501.0,1.0,
18.0,,501.0,1.0,
16.0,14.0,501.0,1.0,
19.0,,154.0,1.0,
21.0,,501.0,1.0,6107.0
16.0,,94.0,2.0,
18.0,,501.0,1.0,
19.0,,501.0,1.0,
19.0,,85.0,3.0,
18.0,,438.0,1.0,
21.0,,438.0,1.0,6007.0
21.0,,34.0,1.0,5501.0
16.0,,116.0,1.0,
17.0,,175.0,1.0,
14.0,14.0,175.0,3.0,
21.0,,136.0,3.0,3302.0
19.0,,109.0,3.0,
22.0,,220.0,1.0,2602.0
21.0,,501.0,1.0,6107.0
16.0,,501.0,1.0,
14.0,,501.0,1.0,
20.0,,501.0,1.0,
20.0,,501.0,1.0,
11.0,10.0,501.0,,
7.0,6.0,501.0,,
21.0,,492.0,1.0,1501.0
21.0,,492.0,1.0,4101.0
12.0,12.0,492.0,,
10.0,10.0,492.0,,
17.0,,354.0,3.0,
20.0,,354.0,3.0,
18.0,,459.0,1.0,
20.0,,459.0,1.0,
19.0,,459.0,1.0,
16.0,,163.0,3.0,
16.0,,234.0,1.0,
16.0,,234.0,1.0,
16.0,,234.0,1.0,
14.0,13.0,234.0,3.0,
19.0,,323.0,1.0,
17.0,,323.0,1.0,
13.0,13.0,323.0,3.0,
20.0,,200.0,3.0,
22.0,,501.0,3.0,2300.0
12.0,,461.0,1.0,
19.0,15.0,461.0,1.0,
16.0,,394.0,3.0,
17.0,,394.0,3.0,
16.0,,329.0,2.0,
16.0,,329.0,3.0,
16.0,,501.0,1.0,
17.0,,501.0,1.0,
16.0,,140.0,1.0,
22.0,,446.0,1.0,1302.0
22.0,,446.0,1.0,1302.0
7.0,7.0,446.0,,
1.0,,446.0,,
19.0,,501.0,1.0,
20.0,,501.0,1.0,
16.0,,113.0,3.0,
17.0,,113.0,1.0,
14.0,14.0,113.0,3.0,
8.0,8.0,113.0,,
2.0,1.0,113.0,,
17.0,,91.0,3.0,
19.0,,203.0,3.0,
21.0,,370.0,1.0,4007.0
19.0,,370.0,1.0,
21.0,,494.0,1.0,6000.0
22.0,,494.0,1.0,3301.0
18.0,,501.0,3.0,
21.0,,501.0,3.0,6203.0
22.0,,501.0,1.0,3301.0
21.0,,501.0,1.0,2417.0
21.0,,501.0,1.0,2304.0
21.0,,501.0,1.0,3600.0
14.0,14.0,501.0,1.0,
20.0,,68.0,1.0,
6.0,6.0,68.0,,
22.0,,501.0,1.0,2313.0
15.0,,501.0,1.0,
13.0,12.0,501.0,3.0,
16.0,,501.0,1.0,
16.0,,64.0,3.0,
20.0,,203.0,3.0,
22.0,,501.0,1.0,6402.0
24.0,,501.0,3.0,3600.0
16.0,,501.0,3.0,
21.0,,156.0,1.0,5301.0
21.0,,501.0,3.0,6200.0
15.0,,501.0,3.0,
19.0,,501.0,1.0,
16.0,,322.0,1.0,
16.0,,164.0,3.0,
21.0,,176.0,1.0,3604.0
20.0,15.0,176.0,1.0,
1.0,,176.0,,
1.0,,176.0,,
15.0,,305.0,1.0,
19.0,,305.0,1.0,
16.0,,417.0,1.0,
19.0,,417.0,1.0,
2.0,1.0,417.0,,
12.0,,301.0,3.0,
10.0,,0.0,3.0,
20.0,,350.0,1.0,
19.0,,350.0,1.0,
20.0,,24.0,1.0,
16.0,,151.0,1.0,
24.0,,501.0,1.0,3301.0
22.0,,501.0,2.0,3301.0
23.0,,251.0,1.0,6199.0
19.0,,251.0,3.0,
10.0,9.0,251.0,,
8.0,7.0,251.0,,
1.0,1.0,251.0,,
22.0,,439.0,1.0,6002.0
22.0,,182.0,3.0,5200.0
19.0,,429.0,1.0,
18.0,,429.0,2.0,
16.0,,448.0,1.0,
20.0,,448.0,1.0,
21.0,,388.0,1.0,6201.0
17.0,,23.0,1.0,
21.0,,141.0,3.0,3401.0
16.0,,402.0,1.0,
16.0,,402.0,1.0,
16.0,,402.0,1.0,
18.0,,259.0,1.0,
16.0,,235.0,3.0,
16.0,,501.0,3.0,
9.0,,501.0,1.0,
21.0,,501.0,1.0,5301.0
16.0,,214.0,1.0,
21.0,,214.0,1.0,6201.0
21.0,,501.0,1.0,6199.0
15.0,,62.0,1.0,
16.0,,186.0,2.0,
21.0,,427.0,1.0,3604.0
19.0,,224.0,1.0,
19.0,,224.0,2.0,
3.0,3.0,224.0,,
18.0,,156.0,1.0,
13.0,,70.0,1.0,
17.0,,192.0,1.0,
17.0,,192.0,1.0,
21.0,,268.0,2.0,2304.0
19.0,,214.0,3.0,
22.0,,20.0,1.0,3301.0
16.0,,20.0,2.0,
20.0,,421.0,1.0,
16.0,,50.0,1.0,
12.0,11.0,50.0,,
6.0,5.0,50.0,,
16.0,,154.0,1.0,
19.0,,501.0,1.0,
21.0,,501.0,1.0,5601.0
14.0,13.0,501.0,1.0,
12.0,11.0,501.0,,
21.0,,501.0,1.0,6403.0
21.0,,501.0,1.0,2300.0
21.0,,469.0,1.0,6200.0
19.0,,234.0,1.0,
21.0,,111.0,3.0,6200.0
22.0,,501.0,3.0,6201.0
21.0,,501.0,3.0,2300.0
18.0,,154.0,1.0,
16.0,,154.0,1.0,
19.0,,0.0,2.0,
18.0,,292.0,1.0,
16.0,,175.0,3.0,
16.0,,184.0,1.0,
19.0,,184.0,3.0,
9.0,9.0,184.0,,
6.0,6.0,184.0,,
21.0,,188.0,1.0,5601.0
22.0,,188.0,2.0,2309.0
2.0,1.0,188.0,,
,,188.0,,
16.0,,90.0,3.0,
18.0,,180.0,1.0,
14.0,,180.0,3.0,
20.0,,180.0,2.0,
21.0,,501.0,1.0,6107.0
19.0,,500.0,1.0,
19.0,,500.0,3.0,
8.0,7.0,500.0,,
22.0,,356.0,1.0,6200.0
18.0,,356.0,1.0,
8.0,7.0,356.0,,
6.0,5.0,356.0,,
20.0,,146.0,1.0,
18.0,,156.0,1.0,
20.0,,248.0,1.0,
22.0,,46.0,3.0,2300.0
21.0,,501.0,1.0,2414.0
18.0,,501.0,1.0,
8.0,8.0,501.0,,
5.0,5.0,501.0,,
3.0,3.0,501.0,,
22.0,,313.0,1.0,3609.0
21.0,,313.0,3.0,2414.0
16.0,,252.0,3.0,
21.0,,252.0,1.0,5004.0
16.0,,80.0,1.0,
12.0,11.0,80.0,,
2.0,1.0,80.0,,
2.0,1.0,80.0,,
16.0,,0.0,3.0,
21.0,,125.0,1.0,1302.0
21.0,,125.0,1.0,2901.0
20.0,15.0,125.0,2.0,
12.0,12.0,125.0,2.0,
11.0,11.0,125.0,,
8.0,7.0,125.0,,
19.0,15.0,151.0,2.0,
13.0,,151.0,1.0,
11.0,11.0,151.0,,
9.0,9.0,151.0,,
3.0,3.0,151.0,,
1.0,1.0,151.0,,
19.0,,256.0,1.0,
16.0,,256.0,1.0,
8.0,8.0,256.0,,
17.0,,172.0,3.0,
19.0,,172.0,3.0,
16.0,,501.0,1.0,
21.0,,501.0,1.0,6201.0
17.0,,457.0,3.0,
19.0,,457.0,1.0,
21.0,,501.0,3.0,6200.0
16.0,,501.0,2.0,
21.0,,501.0,2.0,6000.0
23.0,,501.0,2.0,3600.0
12.0,,222.0,3.0,
17.0,,222.0,3.0,
16.0,,296.0,1.0,
20.0,,296.0,1.0,
,,296.0,,
18.0,,501.0,1.0,
19.0,,501.0,1.0,
20.0,,501.0,1.0,
16.0,,501.0,1.0,
19.0,,501.0,1.0,
20.0,,501.0,1.0,
14.0,14.0,501.0,1.0,
16.0,,203.0,1.0,
20.0,,294.0,3.0,
19.0,,294.0,1.0,
19.0,,501.0,2.0,
21.0,,501.0,1.0,3600.0
13.0,,191.0,3.0,
11.0,,191.0,3.0,
16.0,,192.0,1.0,
20.0,,104.0,1.0,
19.0,,501.0,1.0,
22.0,,501.0,1.0,2310.0
7.0,,501.0,1.0,
19.0,15.0,501.0,1.0,
18.0,,501.0,1.0,
16.0,,207.0,1.0,
12.0,,207.0,2.0,
21.0,,101.0,2.0,2304.0
22.0,,163.0,1.0,6206.0
21.0,,163.0,1.0,3301.0
20.0,,110.0,3.0,
19.0,,354.0,1.0,
16.0,,354.0,2.0,
20.0,15.0,501.0,1.0,
21.0,,501.0,1.0,6001.0
,,501.0,,
19.0,,450.0,1.0,
16.0,,450.0,2.0,
21.0,,252.0,1.0,4101.0
21.0,,252.0,2.0,5507.0
17.0,,6.0,3.0,
24.0,,84.0,3.0,3602.0
23.0,,84.0,2.0,3700.0
19.0,,71.0,3.0,
16.0,,143.0,1.0,
1.0,,143.0,,
,,143.0,,
16.0,,38.0,1.0,
21.0,,501.0,3.0,6200.0
16.0,,501.0,1.0,
22.0,,218.0,1.0,5404.0
22.0,,396.0,1.0,5200.0
19.0,15.0,396.0,1.0,
21.0,15.0,30.0,1.0,4101.0
19.0,15.0,61.0,1.0,
20.0,,501.0,1.0,
20.0,,501.0,1.0,
21.0,16.0,501.0,1.0,5507.0
16.0,,365.0,1.0,
21.0,,232.0,1.0,3301.0
19.0,,100.0,1.0,
21.0,,293.0,2.0,2304.0
19.0,,386.0,1.0,
18.0,,341.0,3.0,
21.0,,341.0,3.0,6206.0
19.0,,446.0,2.0,
16.0,,446.0,1.0,
21.0,,273.0,3.0,6200.0
21.0,,273.0,3.0,6200.0
19.0,,207.0,1.0,
20.0,,261.0,1.0,
24.0,,501.0,1.0,6001.0
13.0,,501.0,1.0,
12.0,12.0,501.0,,
8.0,8.0,501.0,,
22.0,,457.0,3.0,3301.0
21.0,,501.0,1.0,3600.0
21.0,,501.0,2.0,2414.0
,,501.0,,
21.0,,324.0,3.0,6107.0
21.0,,324.0,3.0,2414.0
21.0,,247.0,2.0,2304.0
16.0,,184.0,3.0,
17.0,,111.0,3.0,
17.0,,227.0,1.0,
21.0,,501.0,1.0,6203.0
20.0,,501.0,1.0,
19.0,15.0,501.0,1.0,
,,,,
16.0,,135.0,3.0,
16.0,,302.0,1.0,
16.0,,302.0,3.0,
21.0,,501.0,3.0,5501.0
16.0,,501.0,3.0,
24.0,,501.0,3.0,1100.0
24.0,,501.0,3.0,1100.0
19.0,,501.0,1.0,
16.0,,501.0,1.0,
8.0,8.0,501.0,,
4.0,4.0,501.0,,
3.0,3.0,501.0,,
2.0,2.0,501.0,,
22.0,,383.0,1.0,5200.0
3.0,3.0,383.0,,
23.0,,501.0,3.0,2408.0
21.0,,501.0,3.0,2313.0
21.0,,501.0,1.0,6402.0
21.0,,501.0,1.0,6103.0
21.0,,501.0,1.0,6103.0
13.0,13.0,501.0,3.0,
1.0,,174.0,3.0,
21.0,,501.0,1.0,4002.0
22.0,,501.0,3.0,3301.0
10.0,,501.0,3.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
19.0,15.0,501.0,1.0,
16.0,,501.0,1.0,
20.0,,501.0,1.0,
18.0,,234.0,1.0,
16.0,,303.0,1.0,
18.0,,293.0,3.0,
16.0,,293.0,1.0,
21.0,,276.0,3.0,2308.0
15.0,,276.0,1.0,
,,276.0,,
21.0,,314.0,1.0,1901.0
21.0,15.0,314.0,2.0,5503.0
5.0,4.0,314.0,,
,,314.0,,
21.0,,294.0,2.0,3700.0
22.0,,294.0,3.0,2300.0
16.0,,501.0,3.0,
15.0,,501.0,1.0,
17.0,,175.0,2.0,
16.0,,175.0,3.0,
20.0,,291.0,3.0,
12.0,,291.0,1.0,
16.0,,501.0,1.0,
22.0,,277.0,1.0,2901.0
16.0,,277.0,1.0,
4.0,4.0,277.0,,
1.0,1.0,277.0,,
21.0,,176.0,3.0,6200.0
16.0,,367.0,1.0,
16.0,,367.0,1.0,
21.0,,367.0,1.0,1904.0
16.0,,367.0,1.0,
16.0,,0.0,3.0,
21.0,,501.0,1.0,5506.0
21.0,,501.0,1.0,6006.0
8.0,8.0,501.0,,
6.0,6.0,501.0,,
19.0,,137.0,3.0,
22.0,,501.0,1.0,6402.0
20.0,,501.0,3.0,
16.0,,501.0,1.0,
21.0,,501.0,1.0,2300.0
16.0,,0.0,3.0,
20.0,15.0,0.0,3.0,
18.0,,501.0,1.0,
21.0,,501.0,1.0,6000.0
20.0,,241.0,1.0,
22.0,16.0,501.0,1.0,2100.0
22.0,,501.0,1.0,2102.0
