ID,SCHL,SCHG,POVPIP,WKL,FOD1P
23803,22,0,501,3,3301
23804,21,0,501,1,1401
23805,23,0,501,1,6402
23806,23,0,501,1,6402
23807,11,10,501,0,0
23808,9,8,501,0,0
23809,22,0,501,1,5506
23810,22,0,501,1,5506
23811,3,2,501,0,0
23812,2,1,501,0,0
23813,21,0,501,3,5500
23814,21,0,390,3,5098
23815,18,0,390,3,0
23816,19,0,390,1,0
23817,23,0,501,1,6203
23818,19,0,472,1,0
23819,18,0,241,1,0
23820,9,0,241,1,0
23821,2,1,241,0,0
23822,21,0,366,2,5506
23823,16,0,501,1,0
23824,17,0,501,1,0
23825,16,0,501,1,0
23826,22,0,501,2,2311
23827,23,0,501,1,1501
23828,21,0,501,2,3302
23829,9,9,501,0,0
23830,7,7,501,0,0
23831,24,0,501,1,5506
23832,24,0,501,1,5007
23833,4,4,501,0,0
23834,2,0,501,0,0
23835,16,0,36,3,0
23836,12,0,127,3,0
23837,1,0,127,3,0
23838,21,0,501,1,2300
23839,22,0,501,1,4801
23840,22,0,501,1,2105
23841,22,0,501,1,6102
23842,23,0,501,1,5506
23843,23,0,501,1,1901
23844,16,14,501,1,0
23845,12,11,501,0,0
23846,23,0,501,1,3301
23847,22,0,501,1,5501
23848,21,0,501,1,6402
23849,23,0,245,1,6005
23850,21,15,3,1,5501
23851,16,0,256,3,0
23852,21,0,501,1,6203
23853,23,0,501,1,5507
23854,22,0,501,2,3301
23855,21,0,501,3,5506
23856,16,0,0,3,0
23857,13,12,0,3,0
23858,21,0,501,1,3401
23859,8,8,501,0,0
23860,23,0,501,1,6402
23861,22,0,501,1,5403
23862,7,7,501,0,0
23863,3,3,501,0,0
23864,21,0,156,1,6207
23865,22,0,501,1,1903
23866,22,16,0,2,5506
23867,22,0,501,1,2401
23868,22,0,501,1,5007
23869,23,0,501,1,6206
23870,23,0,501,1,6109
23871,0,0,501,0,0
23872,22,0,499,1,5301
23873,19,0,124,1,0
23874,19,15,124,1,0
23875,19,0,445,3,0
23876,1,0,445,1,0
23877,21,0,445,1,2100
23878,16,0,445,1,0
23879,16,0,21,3,0
23880,21,0,501,1,3301
23881,23,0,501,1,3401
23882,21,0,434,1,5506
23883,22,0,501,1,6206
23884,23,0,501,1,6206
23885,23,0,501,1,2405
23886,21,0,501,1,1902
23887,0,0,501,0,0
23888,21,15,501,2,6203
23889,18,0,104,3,0
23890,19,15,104,2,0
23891,23,0,501,1,5505
23892,24,0,501,2,6201
23893,22,0,501,2,3301
23894,21,0,445,1,3600
23895,21,0,451,1,5506
23896,16,0,240,1,0
23897,20,0,366,3,0
23898,21,0,170,1,6207
23899,15,0,170,1,0
23900,14,14,170,3,0
23901,12,12,170,0,0
23902,22,0,501,1,2412
23903,24,0,501,1,5501
23904,15,0,501,1,0
23905,23,0,389,1,3301
23906,21,0,389,1,3701
23907,2,1,389,0,0
23908,0,0,389,0,0
23909,16,0,330,1,0
23910,22,16,501,1,5506
23911,19,15,501,1,0
23912,22,0,501,1,5507
23913,21,0,501,3,6107
23914,21,0,501,1,6211
23915,23,0,501,1,2307
23916,9,9,501,0,0
23917,6,6,501,0,0
23918,22,16,501,1,5200
23919,21,0,501,1,6201
23920,4,3,501,0,0
23921,23,0,501,1,5200
23922,23,0,501,1,3301
23923,22,0,501,1,3301
23924,22,0,501,1,3301
23925,23,0,501,1,6402
23926,22,0,114,1,2408
23927,21,0,429,1,4001
23928,21,0,356,1,5505
23929,16,0,86,3,0
23930,22,0,170,1,5004
23931,22,0,501,1,5501
23932,22,0,354,1,5506
23933,24,0,501,1,3600
23934,22,0,501,1,4801
23935,21,0,93,1,5502
23936,19,0,292,2,0
23937,16,0,30,3,0
23938,16,0,123,3,0
23939,23,0,501,1,2414
23940,23,0,501,1,5501
23941,16,15,145,3,0
23942,21,16,0,3,1904
23943,21,0,501,1,2407
23944,19,0,115,1,0
23945,16,0,115,1,0
23946,19,0,301,2,0
23947,16,0,301,3,0
23948,23,0,501,1,5501
23949,22,16,501,1,1903
23950,22,0,501,1,6203
23951,13,0,360,1,0
23952,16,0,360,1,0
23953,14,0,124,3,0
23954,24,0,501,1,3600
23955,20,0,501,1,0
23956,22,0,501,1,5200
23957,23,0,501,3,3301
23958,22,0,501,1,1901
23959,22,0,501,1,5505
23960,22,0,436,2,3401
23961,22,0,432,1,3301
23962,22,0,468,1,3301
23963,21,0,501,1,6203
23964,22,0,376,1,1901
23965,24,0,465,3,3609
23966,23,0,501,3,3301
23967,21,0,501,3,3301
23968,22,0,501,1,2408
23969,22,0,501,1,3600
23970,3,2,501,0,0
23971,0,0,501,0,0
23972,22,0,69,3,6203
23973,21,0,501,1,5200
23974,20,0,31,3,0
23975,9,9,501,0,0
23976,7,7,501,0,0
23977,17,15,16,1,0
23978,5,5,16,0,0
23979,21,0,501,1,5200
23980,23,0,501,1,6200
23981,22,0,223,1,6004
23982,19,0,223,1,0
23983,21,0,223,1,5505
23984,2,1,223,0,0
23985,19,0,501,3,0
23986,23,0,501,1,5506
23987,12,12,501,0,0
23988,22,0,501,1,3702
23989,23,0,501,1,5003
23990,21,0,501,1,6201
23991,18,0,501,1,0
23992,19,0,501,1,0
23993,21,0,308,1,1904
23994,21,16,366,1,5506
23995,9,0,86,3,0
23996,19,0,86,1,0
23997,19,0,468,1,0
23998,18,0,453,1,0
23999,16,0,453,3,0
24000,17,0,453,1,0
24001,18,0,453,1,0
24002,8,7,453,0,0
24003,7,6,453,0,0
24004,1,0,453,0,0
24005,24,0,501,1,6402
24006,22,0,501,1,3401
24007,23,0,501,1,6200
24008,1,0,277,1,0
24009,1,0,277,1,0
24010,21,0,501,1,5501
24011,22,0,501,1,6006
24012,21,0,501,1,5505
24013,24,0,501,1,3608
24014,24,0,501,1,2308
24015,21,0,501,1,6211
24016,21,0,501,1,6211
24017,21,15,501,1,6000
24018,0,0,501,0,0
24019,19,0,185,1,0
24020,23,0,501,1,5501
24021,22,0,385,1,5505
24022,21,0,501,1,6203
24023,21,0,501,1,6002
24024,22,0,20,1,5506
24025,22,0,501,2,2306
24026,17,0,501,3,0
24027,14,0,66,3,0
24028,23,0,22,2,5507
24029,16,0,70,3,0
24030,9,0,501,1,0
24031,9,0,501,1,0
24032,16,0,501,1,0
24033,16,0,501,1,0
24034,12,12,501,0,0
24035,7,7,501,0,0
24036,7,7,501,0,0
24037,5,0,501,1,0
24038,16,0,12,1,0
24039,19,0,501,1,0
24040,21,0,501,1,6206
24041,22,0,501,1,5200
24042,21,0,358,1,5506
24043,22,0,501,1,6206
24044,23,0,501,1,4801
24045,0,0,501,0,0
24046,0,0,501,0,0
24047,1,0,0,3,0
24048,21,0,501,1,1902
24049,17,0,501,1,0
24050,3,3,501,0,0
24051,20,0,0,3,0
24052,22,0,501,1,5501
24053,19,0,152,1,0
24054,19,15,9,1,0
24055,19,15,71,1,0
24056,22,0,501,1,6402
24057,21,0,501,1,6206
24058,21,0,409,1,1902
24059,21,0,407,1,1902
24060,12,12,0,0,0
24061,20,0,493,1,0
24062,21,0,493,1,5506
24063,3,3,493,0,0
24064,1,1,493,0,0
24065,0,0,493,0,0
24066,22,0,501,2,6102
24067,21,0,501,1,2102
24068,0,0,501,0,0
24069,21,0,501,1,6402
24070,22,0,501,1,5402
24071,21,16,36,1,5506
24072,19,15,36,1,0
24073,21,0,501,1,5506
24074,21,0,501,1,5404
24075,2,2,501,0,0
24076,2,2,501,0,0
24077,0,0,501,0,0
24078,21,0,226,1,2304
24079,19,0,501,1,0
24080,21,0,501,1,5507
24081,18,0,456,1,0
24082,16,0,456,1,0
24083,16,0,501,1,0
24084,22,0,0,2,5504
24085,23,0,501,1,4801
24086,22,0,501,1,2400
24087,18,0,436,1,0
24088,14,14,436,3,0
24089,16,0,436,1,0
24090,24,0,501,1,5507
24091,19,0,501,1,0
24092,18,0,501,1,0
24093,16,0,501,1,0
24094,21,16,501,1,6109
24095,19,0,345,3,0
24096,19,0,345,2,0
24097,16,15,345,1,0
24098,21,16,345,1,5506
24099,10,9,345,0,0
24100,5,4,345,0,0
24101,1,0,345,0,0
24102,22,0,501,1,5200
24103,16,0,467,1,0
24104,21,0,467,3,6107
24105,16,0,225,1,0
24106,16,0,225,3,0
24107,22,0,501,1,1101
24108,22,0,501,1,1103
24109,2,1,501,0,0
24110,0,0,501,0,0
24111,22,0,430,1,3600
24112,22,0,501,1,1501
24113,22,0,501,1,5003
24114,21,0,501,1,5506
24115,21,16,33,1,3601
24116,23,16,33,2,5200
24117,18,0,310,1,0
24118,21,0,310,2,1901
24119,15,14,310,3,0
24120,22,0,501,1,6201
24121,16,0,501,2,0
24122,16,0,501,1,0
24123,16,0,501,1,0
24124,22,0,501,1,6201
24125,22,0,501,1,6102
24126,22,0,501,1,6210
24127,22,0,501,1,6200
24128,22,16,186,1,5301
24129,22,0,501,1,2401
24130,22,0,486,1,2602
24131,21,0,501,1,6005
24132,23,0,501,1,5506
24133,23,0,501,1,5003
24134,23,0,501,1,6402
24135,3,3,501,0,0
24136,1,0,501,0,0
24137,16,0,501,3,0
24138,22,0,501,1,2408
24139,16,0,275,1,0
24140,21,0,116,1,6110
24141,22,0,501,1,1303
24142,22,0,501,1,5501
24143,0,0,501,0,0
24144,16,0,478,2,0
24145,16,0,478,1,0
24146,21,16,478,1,1901
24147,19,0,478,3,0
24148,1,1,478,0,0
24149,22,0,52,2,5502
24150,21,0,501,1,5506
24151,21,0,501,1,5502
24152,22,0,501,1,6006
24153,22,0,367,1,5403
24154,19,15,501,1,0
24155,21,0,501,1,3301
24156,24,0,501,3,5003
24157,21,0,501,1,5506
24158,19,0,501,1,0
24159,21,0,227,1,5506
24160,23,0,501,1,3301
24161,21,0,501,1,2602
24162,21,0,501,1,1301
24163,21,0,501,1,6207
24164,22,0,501,1,5506
24165,22,0,501,1,3301
24166,21,16,501,1,6107
24167,16,0,222,1,0
24168,22,0,501,1,5505
24169,21,0,501,1,6110
24170,21,0,396,1,5506
24171,23,0,21,2,5506
24172,23,0,501,1,6402
24173,21,0,111,1,2102
24174,23,0,501,1,6402
24175,23,0,74,1,1401
24176,22,0,430,1,4001
24177,21,0,501,1,3600
24178,23,0,501,1,2603
24179,16,0,501,3,0
24180,22,0,501,1,5501
24181,21,0,501,1,3301
24182,1,1,501,0,0
24183,0,0,501,0,0
24184,23,0,501,1,5506
24185,16,15,0,3,0
24186,22,0,501,1,6000
24187,21,0,501,1,2102
24188,16,0,46,1,0
24189,11,11,46,0,0
24190,21,0,501,3,3700
24191,22,0,501,1,3701
24192,22,0,501,1,6004
24193,12,12,501,0,0
24194,9,9,501,0,0
24195,7,7,501,0,0
24196,22,0,501,1,3301
24197,21,0,501,1,5506
24198,21,0,501,2,5500
24199,16,0,155,1,0
24200,17,0,155,3,0
24201,24,0,501,1,5200
24202,21,0,356,1,3600
24203,21,0,501,3,2901
24204,18,0,501,3,0
24205,21,0,501,1,6402
24206,21,0,501,1,3701
24207,18,0,501,1,0
24208,20,0,501,1,0
24209,21,16,0,2,3600
24210,16,15,0,2,0
24211,21,16,385,1,5506
24212,20,0,341,1,0
24213,21,16,0,2,5506
24214,21,16,0,2,5506
24215,21,0,0,2,4001
24216,22,0,501,1,5505
24217,19,0,14,3,0
24218,16,0,14,2,0
24219,16,0,14,1,0
24220,2,1,14,0,0
24221,0,0,14,0,0
24222,0,0,14,0,0
24223,1,0,20,2,0
24224,21,0,425,1,5501
24225,21,0,440,1,4007
24226,19,0,220,1,0
24227,21,15,58,1,5505
24228,23,0,501,1,1501
24229,21,0,501,1,2414
24230,21,0,501,1,1401
24231,16,0,228,3,0
24232,17,0,228,2,0
24233,19,0,320,1,0
24234,22,16,501,1,5502
24235,22,0,501,1,6402
24236,5,5,501,0,0
24237,3,3,501,0,0
24238,22,0,501,1,4801
24239,21,0,501,1,6207
24240,19,0,501,2,0
24241,24,0,501,1,5506
24242,16,0,501,2,0
24243,18,0,387,2,0
24244,22,0,501,1,6201
24245,22,0,501,1,3700
24246,0,0,501,0,0
24247,21,0,501,1,2407
24248,21,16,501,1,3202
24249,23,0,501,3,5200
24250,21,0,501,1,5505
24251,19,0,501,1,0
24252,23,0,501,1,5506
24253,21,16,54,1,5506
24254,21,16,255,1,5506
24255,21,16,13,1,4001
24256,21,16,32,1,5501
24257,23,0,501,1,5007
24258,22,0,501,1,6402
24259,16,0,22,1,0
24260,16,0,4,1,0
24261,5,4,22,0,0
24262,16,0,358,1,0
24263,18,0,378,3,0
24264,22,0,501,1,5501
24265,12,11,501,0,0
24266,19,0,0,3,0
24267,24,0,501,1,3600
24268,23,0,0,2,4801
24269,23,0,0,3,3301
24270,20,0,261,1,0
24271,21,0,291,1,1901
24272,16,0,291,1,0
24273,22,0,501,1,6402
24274,21,0,434,1,5501
24275,21,0,501,1,6001
24276,18,0,123,1,0
24277,22,0,501,1,5507
24278,23,0,501,1,5501
24279,22,0,501,1,3700
24280,22,0,501,1,2399
24281,2,1,501,0,0
24282,0,0,501,0,0
24283,21,0,333,1,5506
24284,19,15,72,1,0
24285,19,15,72,1,0
24286,19,15,58,1,0
24287,19,15,87,1,0
24288,21,0,501,1,5501
24289,13,0,83,3,0
24290,21,0,371,1,3301
24291,16,0,371,1,0
24292,19,0,371,1,0
24293,14,13,371,3,0
24294,5,4,371,0,0
24295,13,12,371,3,0
24296,22,0,484,1,5501
24297,22,0,501,1,5506
24298,22,0,501,1,5507
24299,0,0,501,0,0
24300,0,0,501,0,0
24301,21,0,58,1,6402
24302,21,0,72,1,6102
24303,22,0,501,1,5506
24304,23,0,501,1,5506
24305,20,0,461,1,0
24306,21,0,501,1,2405
24307,22,0,501,1,2399
24308,21,0,501,1,5501
24309,18,0,501,1,0
24310,19,0,501,1,0
24311,18,0,501,1,0
24312,16,15,501,1,0
24313,22,0,501,1,2309
24314,23,0,501,1,6207
24315,22,0,501,1,5507
24316,22,0,501,1,5506
24317,2,2,501,0,0
24318,24,0,501,1,3700
24319,24,0,501,1,3700
24320,19,15,501,1,0
24321,21,0,107,1,6004
24322,21,0,501,1,5601
24323,23,0,501,2,6402
24324,21,0,501,3,6201
24325,23,0,501,1,5505
24326,22,0,501,1,6000
24327,4,4,501,0,0
24328,24,0,501,3,3700
24329,24,0,501,1,6106
24330,23,0,501,1,5506
24331,19,0,501,3,0
24332,22,0,501,1,6402
24333,22,16,297,1,1401
24334,22,16,297,2,2304
24335,23,0,501,1,5505
24336,21,0,362,1,5200
24337,22,0,501,1,6210
24338,21,16,214,1,5506
24339,21,16,178,1,6209
24340,22,0,484,1,5506
24341,21,0,144,1,6003
24342,23,0,375,1,3301
24343,22,0,375,1,5501
24344,21,0,501,1,5501
24345,21,0,178,1,2406
24346,19,15,126,1,0
24347,19,15,126,2,0
24348,16,0,0,3,0
24349,22,16,428,1,5200
24350,22,0,53,3,3600
24351,14,14,53,2,0
24352,21,0,71,1,6201
24353,19,15,71,3,0
24354,19,15,71,1,0
24355,16,0,71,3,0
24356,13,12,71,0,0
24357,9,8,71,0,0
24358,18,0,23,3,0
24359,5,0,128,1,0
24360,6,0,71,1,0
24361,11,11,128,0,0
24362,6,6,128,0,0
24363,2,2,128,0,0
24364,19,0,51,3,0
24365,16,0,487,1,0
24366,16,0,487,3,0
24367,22,0,501,1,4007
24368,22,16,501,1,5501
24369,19,0,55,3,0
24370,21,0,55,2,5404
24371,22,0,432,1,5506
24372,21,0,432,1,2300
24373,19,0,501,1,0
24374,13,0,501,3,0
24375,19,0,501,2,0
24376,18,15,501,3,0
24377,0,0,501,0,0
24378,14,0,125,3,0
24379,16,0,125,3,0
24380,18,0,125,1,0
24381,21,0,501,1,2407
24382,22,0,501,1,6199
24383,22,0,501,1,1902
24384,22,0,501,1,1902
24385,22,0,378,1,1103
24386,21,16,436,1,5506
24387,21,0,363,1,6206
24388,12,0,189,3,0
24389,21,0,501,1,6402
24390,21,0,501,1,3801
24391,19,15,501,2,0
24392,13,12,501,3,0
24393,22,0,501,1,1401
24394,23,0,501,1,5003
24395,23,0,501,1,5507
24396,3,2,501,0,0
24397,2,1,501,0,0
24398,21,0,501,3,6402
24399,21,0,501,1,2901
24400,23,0,501,1,2102
24401,16,0,254,3,0
24402,21,0,452,1,5506
24403,16,0,501,1,0
24404,21,0,501,1,6107
24405,22,0,501,1,6402
24406,13,0,58,2,0
24407,16,0,58,2,0
24408,16,0,58,3,0
24409,19,0,404,3,0
24410,1,0,230,1,0
24411,1,1,230,0,0
24412,0,0,230,0,0
24413,22,0,148,1,2300
24414,16,0,148,2,0
24415,16,0,148,1,0
24416,16,0,148,2,0
24417,20,0,252,1,0
24418,21,0,501,1,6207
24419,24,0,260,1,3401
24420,24,0,297,1,3202
24421,22,0,501,1,5506
24422,22,0,439,1,4007
24423,13,0,80,3,0
24424,21,0,276,1,5200
24425,23,0,501,1,5506
24426,19,0,465,1,0
24427,21,0,465,2,1903
24428,21,0,501,1,5505
24429,22,0,296,3,5506
24430,10,0,296,0,0
24431,11,10,296,0,0
24432,9,8,296,0,0
24433,21,0,501,1,3600
24434,21,0,221,1,3301
24435,22,0,501,1,2400
24436,23,0,501,1,5506
24437,22,0,446,1,1901
24438,21,0,446,3,1902
24439,20,0,145,3,0
24440,16,0,145,3,0
24441,16,0,145,3,0
24442,22,0,501,1,6203
24443,21,0,501,1,6402
24444,17,0,227,3,0
24445,21,0,501,1,5501
24446,23,0,79,1,6402
24447,23,0,79,1,3600
24448,9,8,79,0,0
24449,4,3,79,0,0
24450,21,0,501,1,5501
24451,16,15,0,2,0
24452,23,0,285,1,1902
24453,22,0,501,1,5506
24454,21,0,501,3,2102
24455,22,0,501,3,3301
24456,19,0,395,3,0
24457,22,0,444,1,5501
24458,21,0,501,1,2412
24459,22,0,501,1,1902
24460,22,0,501,1,6200
24461,2,1,501,0,0
24462,0,0,501,0,0
24463,23,0,88,3,5501
24464,22,0,181,1,6207
24465,21,0,501,1,6000
24466,22,0,3,1,1903
24467,22,0,294,1,1401
24468,22,16,501,1,6110
24469,21,0,501,1,5506
24470,21,0,501,1,2602
24471,20,0,501,1,0
24472,22,0,501,1,3301
24473,21,0,501,1,5200
24474,22,0,501,1,6402
24475,23,0,501,1,5506
24476,23,0,501,1,5506
24477,8,8,501,0,0
24478,2,2,501,0,0
24479,17,0,109,1,0
24480,23,0,501,1,4801
24481,21,0,252,1,5506
24482,21,0,288,1,5301
24483,19,0,23,2,0
24484,22,0,501,1,5501
24485,21,0,501,1,1901
24486,19,0,319,1,0
24487,16,0,319,1,0
24488,21,0,501,1,5505
24489,21,0,501,1,5502
24490,19,0,482,1,0
24491,22,0,488,1,5506
24492,22,0,501,1,4001
24493,16,0,144,3,0
24494,20,0,123,3,0
24495,21,0,501,1,4801
24496,23,0,501,1,6109
24497,24,0,501,1,2306
24498,19,0,501,3,0
24499,18,0,439,3,0
24500,19,0,501,1,0
24501,19,15,26,2,0
24502,21,15,83,3,2602
24503,16,0,26,2,0
24504,22,0,133,1,3600
24505,9,8,133,0,0
24506,7,6,133,0,0
24507,23,0,501,1,6000
24508,22,0,501,1,6000
24509,21,0,400,1,6206
24510,22,0,421,1,6201
24511,22,0,501,1,5202
24512,16,0,501,3,0
24513,21,0,501,3,2307
24514,21,0,501,1,1901
24515,23,0,501,1,5200
24516,23,0,501,1,5505
24517,23,0,501,1,5506
24518,0,0,501,0,0
24519,20,0,501,3,0
24520,22,0,501,1,5301
24521,21,0,501,1,5501
24522,9,0,69,2,0
24523,9,0,67,3,0
24524,9,0,0,3,0
24525,16,0,50,1,0
24526,16,0,69,3,0
24527,24,0,501,1,5200
24528,20,15,501,1,0
24529,24,0,501,2,3600
24530,21,16,479,1,5506
24531,22,0,501,3,6402
24532,19,0,501,1,0
24533,24,16,501,3,5000
24534,23,0,501,3,5200
24535,17,0,231,1,0
24536,1,0,501,1,0
24537,19,0,501,1,0
24538,1,0,501,1,0
24539,21,0,501,1,5501
24540,21,0,393,1,6000
24541,21,0,501,1,5501
24542,24,0,460,1,2307
24543,21,0,460,2,1902
24544,20,0,501,3,0
24545,21,0,501,1,2400
24546,14,13,501,1,0
24547,15,0,501,1,0
24548,24,0,323,2,5501
24549,21,0,323,3,2300
24550,8,7,323,0,0
24551,23,0,501,1,3202
24552,21,0,501,1,6207
24553,22,0,501,1,5200
24554,2,1,501,0,0
24555,19,0,333,1,0
24556,21,0,501,1,6200
24557,22,0,185,1,1901
24558,22,16,501,1,5505
24559,24,0,501,1,1103
24560,0,0,501,0,0
24561,22,0,501,1,6002
24562,21,0,501,1,6002
24563,19,0,501,3,0
24564,22,0,501,1,6402
24565,22,0,224,1,5502
24566,23,0,477,1,3600
24567,9,0,118,3,0
24568,22,0,501,1,5501
24569,22,0,501,1,6001
24570,22,0,456,1,6110
24571,16,0,50,3,0
24572,22,0,501,1,5506
24573,19,0,71,1,0
24574,19,0,390,3,0
24575,16,0,390,1,0
24576,17,0,390,3,0
24577,23,0,501,1,5505
24578,21,0,501,1,5504
24579,21,0,457,1,5200
24580,21,0,457,1,5200
24581,22,0,501,1,5506
24582,22,0,501,1,6201
24583,24,0,501,1,5501
24584,21,0,501,3,6201
24585,22,0,501,3,2300
24586,19,0,203,1,0
24587,21,0,501,1,5501
24588,21,0,501,1,2405
24589,17,0,56,3,0
24590,19,15,83,1,0
24591,16,0,83,2,0
24592,24,0,501,1,5007
24593,24,0,501,1,5007
24594,22,0,501,1,2499
24595,22,0,501,1,2414
24596,3,3,501,0,0
24597,2,1,501,0,0
24598,21,15,405,1,5506
24599,21,15,501,1,2405
24600,14,0,18,2,0
24601,17,0,420,1,0
24602,12,0,420,3,0
24603,13,0,420,3,0
24604,22,0,442,1,5200
24605,1,0,66,3,0
24606,22,0,501,1,6402
24607,22,0,501,1,6402
24608,23,0,501,1,6200
24609,22,0,500,1,5504
24610,23,0,501,1,3600
24611,22,0,460,1,6203
24612,22,0,501,1,5506
24613,22,0,501,1,2311
24614,21,0,501,1,5506
24615,21,0,501,1,5506
24616,21,0,501,3,6203
24617,22,0,501,1,1302
24618,22,0,501,1,5505
24619,21,15,501,1,6203
24620,21,0,342,1,1301
24621,21,0,22,1,1902
24622,23,0,501,1,6402
24623,23,0,501,1,2602
24624,22,0,501,1,5301
24625,19,0,233,3,0
24626,22,0,501,1,6206
24627,24,0,501,1,3600
24628,24,0,501,1,5003
24629,1,2,501,0,0
24630,22,0,372,1,5506
24631,15,0,372,3,0
24632,21,0,501,1,6203
24633,21,0,501,1,2407
24634,21,0,361,1,3600
24635,23,0,285,1,6201
24636,21,0,501,1,5004
24637,21,0,501,3,3301
24638,21,16,501,1,5501
24639,22,0,501,1,4001
24640,22,0,501,1,5502
24641,15,0,501,1,0
24642,17,0,132,3,0
24643,22,0,283,3,2309
24644,21,0,220,1,3301
24645,21,0,366,1,1902
24646,22,16,501,1,5200
24647,22,0,501,1,6200
24648,21,0,501,1,5501
24649,21,0,480,1,2406
24650,18,0,143,1,0
24651,24,0,471,1,5506
24652,23,0,501,1,5200
24653,22,0,501,1,6402
24654,23,0,501,1,5506
24655,10,9,501,0,0
24656,6,5,501,0,0
24657,19,15,224,1,0
24658,22,0,501,1,5506
24659,22,0,412,3,6203
24660,18,0,369,3,0
24661,16,0,501,1,0
24662,22,0,501,1,2408
24663,21,0,501,1,1401
24664,19,15,501,2,0
24665,11,10,501,0,0
24666,24,0,501,1,6402
24667,22,0,501,1,4801
24668,22,16,161,1,5503
24669,21,0,501,1,6007
24670,21,0,220,1,6200
24671,23,16,183,1,3702
24672,23,0,501,1,4001
24673,22,16,161,1,5402
24674,21,0,501,1,6203
24675,22,0,501,1,2313
24676,22,0,430,1,6000
24677,21,0,501,1,6207
24678,19,0,187,1,0
24679,21,0,443,1,5506
24680,21,0,24,1,2400
24681,21,0,369,1,5506
24682,21,0,480,1,6206
24683,21,0,443,1,6002
24684,21,0,501,1,6004
24685,22,0,501,3,6006
24686,16,0,229,1,0
24687,21,0,501,1,2102
24688,22,0,501,1,6110
24689,22,0,501,1,3301
24690,14,0,43,3,0
24691,19,0,43,2,0
24692,14,13,43,1,0
24693,13,13,43,0,0
24694,19,15,3,1,0
24695,7,6,0,0,0
24696,0,0,0,0,0
24697,21,16,501,1,2603
24698,19,0,401,1,0
24699,22,0,311,1,3301
24700,21,0,501,1,2405
24701,21,0,501,1,2414
24702,16,0,501,3,0
24703,21,0,501,3,3501
24704,24,0,501,1,5507
24705,21,0,142,1,4801
24706,22,0,501,1,6110
24707,22,0,501,1,5007
24708,22,0,412,1,1501
24709,16,0,0,3,0
24710,1,0,0,3,0
24711,1,0,0,3,0
24712,1,0,0,0,0
24713,1,0,0,0,0
24714,1,0,0,0,0
24715,22,0,501,1,3301
24716,21,0,501,1,1902
24717,22,0,501,1,5507
24718,22,0,501,1,3600
24719,9,9,501,0,0
24720,22,0,501,1,5506
24721,21,0,501,1,1901
24722,21,0,501,1,1901
24723,23,0,501,1,6203
24724,6,6,501,0,0
24725,23,0,501,3,5200
24726,18,0,0,2,0
24727,24,0,501,1,3301
24728,22,0,501,3,5200
24729,21,0,501,1,2313
24730,22,0,501,1,5506
24731,10,9,501,0,0
24732,21,0,247,1,5501
24733,15,0,449,1,0
24734,16,0,501,3,0
24735,22,0,501,3,5501
24736,22,0,501,3,2416
24737,21,0,501,1,6212
24738,22,0,501,1,1301
24739,22,0,501,1,2414
24740,22,0,407,1,5506
24741,21,0,370,1,1901
24742,21,0,501,1,3301
24743,24,0,258,1,5506
24744,22,0,222,1,6107
24745,23,0,501,1,1901
24746,23,0,501,3,5003
24747,16,0,501,1,0
24748,16,0,501,2,0
24749,14,0,501,3,0
24750,21,0,501,1,6207
24751,21,0,501,1,5506
24752,23,0,501,1,4006
24753,22,0,501,1,5506
24754,0,0,501,0,0
24755,21,0,501,2,6203
24756,9,0,501,2,0
24757,21,15,105,1,4001
24758,21,16,501,1,3702
24759,22,0,501,1,5003
24760,23,16,333,1,6402
24761,22,15,501,1,5200
24762,21,0,308,1,6206
24763,21,0,308,1,6206
24764,0,0,308,0,0
24765,22,0,501,3,3401
24766,22,0,501,2,5506
24767,23,0,501,2,2601
24768,22,0,501,1,2300
24769,23,0,501,2,2300
24770,16,0,75,3,0
24771,19,0,70,3,0
24772,22,0,501,1,6201
24773,16,0,107,1,0
24774,22,0,501,1,5505
24775,22,0,501,1,5301
24776,23,0,501,1,6002
24777,21,0,501,1,5200
24778,24,0,501,1,5200
24779,22,0,462,1,2418
24780,16,0,144,3,0
24781,21,0,501,1,5506
24782,24,0,501,1,2102
24783,23,15,501,1,6203
24784,19,0,457,3,0
24785,24,0,501,1,6107
24786,22,0,501,1,1401
24787,22,0,501,1,5506
24788,2,1,501,0,0
24789,0,0,501,0,0
24790,22,0,501,1,1401
24791,23,0,501,1,6402
24792,21,0,501,1,5506
24793,21,0,501,1,5506
24794,19,15,87,1,0
24795,22,0,501,1,5506
24796,22,0,501,1,2307
24797,22,0,501,1,6203
24798,22,0,501,1,5505
24799,0,0,501,0,0
24800,17,0,287,1,0
24801,21,0,501,1,1902
24802,21,0,501,1,5501
24803,21,0,501,1,6203
24804,19,0,501,1,0
24805,16,0,6,1,0
24806,18,0,6,2,0
24807,14,13,6,3,0
24808,7,6,6,0,0
24809,21,0,501,1,5506
24810,22,0,501,1,5501
24811,22,0,501,1,3301
24812,2,2,501,0,0
24813,6,6,501,0,0
24814,22,0,476,1,2408
24815,22,0,501,1,6402
24816,19,15,0,3,0
24817,16,0,88,2,0
24818,21,0,501,1,5506
24819,21,0,501,1,2414
24820,22,0,501,1,6110
24821,22,0,501,1,4801
24822,23,0,260,1,5507
24823,19,0,501,1,0
24824,0,0,0,0,0
24825,22,0,501,1,5505
24826,22,0,501,1,5506
24827,19,15,0,2,0
24828,19,15,0,3,0
24829,19,15,72,1,0
