SCHL,SCHG,POVPIP,WKL,FOD1P
19,15,0,1,0
19,15,0,2,0
19,0,72,3,0
18,15,0,1,0
19,15,0,1,0
18,15,0,1,0
19,15,0,3,0
6,0,174,3,0
19,15,0,1,0
19,15,0,1,0
18,15,0,2,0
19,15,0,1,0
16,15,0,1,0
18,15,0,3,0
16,15,0,3,0
19,0,105,1,0
14,0,0,2,0
19,15,0,1,0
11,0,0,3,0
18,15,0,1,0
18,15,0,3,0
18,15,0,2,0
15,0,68,3,0
19,0,0,1,0
16,15,373,1,0
19,15,0,1,0
16,0,61,1,0
19,15,0,1,0
16,0,49,3,0
20,0,190,1,0
22,16,1,3,2901
18,15,0,2,0
18,15,0,3,0
16,0,70,3,0
19,15,0,1,0
16,15,0,1,0
16,15,0,3,0
18,15,0,1,0
18,15,0,1,0
1,0,6,3,0
19,15,0,1,0
16,15,0,1,0
18,0,0,1,0
19,15,0,1,0
20,0,21,3,0
19,15,0,1,0
19,15,0,1,0
19,15,0,1,0
19,15,0,1,0
19,0,0,3,0
17,0,258,1,0
19,15,0,1,0
18,15,0,2,0
18,15,0,1,0
16,0,0,1,0
19,15,0,3,0
19,15,0,1,0
16,0,258,1,0
14,0,94,3,0
18,15,0,1,0
19,15,0,1,0
17,0,0,2,0
16,15,0,1,0
19,15,0,1,0
20,0,33,1,0
19,0,0,2,0
18,15,0,1,0
21,15,0,1,4801
18,15,0,1,0
19,15,0,1,0
16,15,0,1,0
19,15,0,2,0
22,0,0,3,2300
19,15,0,2,0
19,15,0,1,0
16,0,0,3,0
1,0,6,3,0
19,0,0,3,0
19,0,0,1,0
18,15,0,1,0
12,12,0,3,0
19,0,105,1,0
19,15,0,1,0
19,15,0,3,0
18,15,0,1,0
18,15,0,1,0
16,15,0,3,0
18,15,0,1,0
16,0,0,3,0
19,15,0,1,0
16,15,0,1,0
16,15,0,1,0
5,5,0,0,0
19,15,0,1,0
16,15,0,1,0
19,15,0,3,0
19,0,72,3,0
23,0,501,1,2408
23,0,415,1,3301
22,0,501,1,5504
24,0,501,3,2602
23,0,501,1,5505
21,0,501,1,5301
0,0,501,0,0
22,0,501,1,5501
23,0,501,1,6200
21,0,501,1,5506
22,0,501,1,6402
0,0,501,0,0
24,0,501,1,6002
23,0,501,1,3301
19,0,501,1,0
21,0,501,1,5501
23,0,501,1,6106
22,0,501,1,2408
23,16,501,1,6000
22,0,501,1,6206
14,0,11,3,0
13,0,11,3,0
22,0,501,1,6110
24,0,501,1,3301
22,0,501,1,6110
22,0,501,3,5506
19,0,294,3,0
20,0,501,1,0
21,0,501,1,6203
24,0,501,1,6402
22,0,501,2,6105
16,0,501,1,0
20,0,265,1,0
21,0,175,1,5505
24,0,501,3,3301
24,0,501,1,4801
21,16,33,1,1301
18,0,165,3,0
11,0,0,3,0
14,0,501,1,0
16,0,501,1,0
23,0,501,1,5506
1,0,119,2,0
16,0,119,3,0
16,0,9,3,0
21,15,4,1,5505
21,0,186,1,6206
13,0,186,3,0
13,0,126,3,0
16,0,323,3,0
21,0,323,3,6203
21,0,323,1,2408
21,0,402,1,5200
17,0,44,2,0
17,0,501,1,0
14,13,44,1,0
12,12,44,0,0
8,7,44,0,0
22,0,501,1,6205
22,16,501,1,5402
22,0,501,1,5501
22,0,501,1,5501
3,2,501,0,0
2,1,501,0,0
22,0,501,1,5506
22,0,501,1,5599
21,0,501,1,5506
18,0,501,1,0
21,0,501,1,6206
14,13,501,3,0
18,0,501,3,0
21,0,117,1,3301
22,16,0,2,5402
24,0,501,3,2602
16,0,191,3,0
21,16,501,1,6205
23,0,501,1,5200
14,0,135,2,0
21,0,501,1,5301
18,0,501,1,0
19,0,148,2,0
21,0,501,1,6005
24,0,501,1,5506
1,0,501,3,0
22,0,501,1,5506
22,0,501,1,2603
17,0,70,3,0
16,0,501,1,0
19,0,501,1,0
22,0,280,1,5505
22,0,501,3,5506
16,0,52,3,0
22,0,501,1,1401
24,0,501,1,5505
22,0,354,1,5200
16,0,501,1,0
21,0,301,3,1903
22,0,252,1,5507
16,15,17,1,0
16,15,25,1,0
23,0,501,1,6402
22,0,501,1,6000
21,0,501,1,6206
23,0,501,1,6402
22,0,501,1,1501
21,0,486,1,6107
22,0,501,1,2406
21,0,501,1,5506
21,0,501,1,3301
22,16,396,1,6299
21,0,493,1,5504
13,12,493,0,0
11,10,493,0,0
21,15,501,1,6200
21,0,496,1,1901
22,0,501,1,5506
23,0,501,1,1501
1,1,501,0,0
20,0,501,2,0
18,0,501,1,0
22,0,501,1,5200
20,0,501,3,0
22,0,501,1,6211
18,0,501,1,0
21,0,501,1,2602
22,0,501,1,6200
21,0,501,1,5505
21,0,501,1,3600
21,0,338,1,1903
21,0,196,1,5502
21,0,365,1,6107
21,16,0,2,3301
16,0,235,1,0
16,0,65,3,0
17,0,65,2,0
22,0,501,1,3700
22,0,501,1,4801
0,0,501,0,0
21,0,470,1,5506
23,0,501,1,6402
22,0,501,1,5501
22,0,501,1,1501
1,2,501,0,0
0,0,501,0,0
21,0,501,1,5507
10,10,501,0,0
9,9,501,0,0
18,0,296,1,0
24,0,501,1,3700
22,0,501,3,5299
21,16,501,1,1903
21,0,501,1,3301
23,0,501,1,5506
16,0,161,3,0
21,0,501,1,6206
21,0,501,2,5200
19,0,501,1,0
21,0,0,2,6100
21,0,0,2,2404
21,0,464,1,5506
24,0,501,1,2414
22,0,501,1,2406
6,6,501,0,0
16,0,501,1,0
21,0,501,1,5200
22,0,244,1,3302
21,0,455,1,5506
22,16,59,2,1901
22,0,501,1,5506
22,0,501,1,5506
23,0,501,1,6002
23,0,467,1,2300
22,0,501,1,6006
23,0,19,1,3301
23,0,501,1,4801
23,0,501,3,6003
22,0,501,1,5506
22,0,501,1,5506
18,0,501,1,0
21,0,501,1,6200
22,0,501,1,5506
23,0,501,1,3301
16,0,0,3,0
20,0,167,1,0
15,0,501,1,0
24,0,0,2,3600
18,0,0,3,0
21,0,501,1,2602
21,0,173,1,5200
16,0,173,1,0
0,0,173,0,0
16,0,242,3,0
21,0,501,1,3702
23,0,501,1,5502
24,16,183,1,5200
19,0,163,1,0
16,0,163,3,0
21,0,165,3,5200
21,0,501,1,5501
21,16,501,1,2408
18,0,204,3,0
22,0,501,1,1401
22,0,501,1,5506
22,0,501,1,5507
24,0,501,1,6108
23,0,501,2,5506
21,0,501,1,5506
22,0,501,1,5506
24,0,501,1,5506
21,0,501,1,2102
8,7,501,0,0
6,5,501,0,0
22,0,501,1,5200
21,0,253,1,5200
19,0,440,3,0
16,0,440,1,0
17,0,407,3,0
22,0,501,3,5002
22,0,501,1,2107
19,0,210,3,0
16,0,105,1,0
16,15,105,1,0
12,12,105,0,0
8,7,105,0,0
0,0,105,0,0
21,0,313,1,5506
21,15,40,1,3401
19,0,68,3,0
21,0,501,1,6206
21,0,501,1,5506
22,0,501,2,6006
2,1,501,0,0
2,1,501,0,0
0,0,501,0,0
16,15,0,3,0
16,15,132,1,0
20,15,0,3,0
22,0,501,1,5507
4,3,501,0,0
21,0,501,3,2503
21,0,501,3,3301
22,0,501,1,6402
22,0,501,3,2399
16,0,501,1,0
21,0,497,1,1903
22,0,501,1,5506
16,0,501,1,0
21,0,235,1,5200
19,0,501,1,0
4,4,235,0,0
21,0,501,1,5506
21,0,69,1,6206
20,0,364,1,0
19,15,0,2,0
19,15,0,2,0
19,15,0,2,0
19,15,0,3,0
19,15,0,3,0
19,15,21,2,0
23,0,501,1,5506
21,0,501,1,6200
23,0,501,1,2602
22,0,501,1,2102
16,0,82,2,0
23,0,501,3,4901
21,0,501,1,2102
22,0,501,1,6201
20,0,501,3,0
21,0,501,3,6200
24,0,501,1,5007
23,0,490,1,1103
16,0,501,2,0
16,0,501,3,0
19,0,501,1,0
16,0,363,1,0
22,0,501,1,4001
22,0,501,1,6402
23,0,253,1,5506
22,0,501,1,6000
22,0,501,1,2300
24,0,446,1,2400
19,0,446,2,0
22,0,501,1,6000
22,0,501,1,5506
21,0,501,1,4801
21,0,501,1,5505
18,0,167,2,0
15,0,167,1,0
21,0,497,1,5200
22,0,501,1,5200
22,0,501,1,2400
0,0,501,0,0
0,0,501,0,0
21,0,501,3,5501
22,0,501,1,1902
9,9,501,0,0
5,5,501,0,0
21,0,501,1,5505
21,0,501,1,5505
22,0,501,1,5501
22,0,501,1,5501
20,0,475,3,0
23,0,501,1,5502
23,0,501,1,5200
17,0,255,1,0
19,0,501,3,0
19,0,501,3,0
16,0,388,1,0
24,0,501,1,5501
22,0,501,1,3700
24,0,501,1,1901
19,0,466,1,0
19,0,47,3,0
21,0,501,1,2405
23,0,501,1,3301
13,12,501,3,0
20,0,483,1,0
19,15,33,1,0
19,15,59,1,0
22,0,501,1,5200
22,0,501,1,2414
21,0,501,1,3301
19,0,501,1,0
22,0,501,1,4005
20,0,299,1,0
21,0,501,1,2409
21,0,501,1,5506
21,16,403,1,5506
22,0,501,1,6110
22,0,501,1,2408
24,0,501,1,5007
0,0,501,0,0
24,0,0,3,6402
21,0,0,3,4001
21,0,501,1,5506
21,0,501,3,2901
21,0,484,1,5501
21,0,501,1,5505
23,0,501,1,5501
21,16,387,1,3600
22,0,0,2,3301
22,0,355,1,5507
21,0,501,1,6402
22,0,501,1,5504
21,0,309,1,1903
21,0,275,2,1902
19,0,275,3,0
23,16,310,1,5500
21,16,48,1,5003
21,0,285,1,3601
22,0,501,1,6204
20,0,0,3,0
16,0,358,3,0
18,0,501,1,0
22,0,427,1,6007
22,0,501,1,2414
21,0,211,3,5501
23,0,501,1,6104
22,0,439,1,5503
1,0,68,3,0
1,0,48,3,0
1,0,68,3,0
1,0,68,3,0
22,0,501,1,5506
16,0,501,1,0
22,0,501,1,4801
19,0,274,1,0
19,0,473,1,0
22,0,501,1,3700
21,0,501,1,3606
23,0,501,1,5506
22,0,501,1,5506
22,0,501,1,3600
21,0,501,1,6207
0,0,501,0,0
23,0,264,1,3601
22,0,501,1,5504
22,0,501,1,5200
2,1,501,0,0
0,0,501,0,0
16,0,93,1,0
21,16,146,2,6201
21,0,331,1,5501
21,0,501,1,1901
20,0,309,1,0
7,7,309,0,0
2,1,309,0,0
16,0,309,1,0
21,0,501,1,3401
22,0,501,3,5200
22,0,501,1,3600
24,0,501,1,3600
22,0,501,1,5003
22,0,501,1,5506
16,15,501,1,0
21,0,501,1,3301
8,7,501,0,0
21,16,0,3,6203
21,16,0,3,2001
18,0,501,2,0
16,0,501,1,0
16,0,113,2,0
15,0,93,3,0
20,0,138,3,0
21,0,306,1,1904
21,0,415,1,6203
21,0,64,3,1903
22,0,501,1,6203
16,0,501,1,0
22,0,501,1,3611
21,0,167,1,6000
21,0,501,1,5506
11,10,501,0,0
19,0,501,1,0
22,0,501,1,5401
22,0,501,1,4801
22,0,501,1,3604
16,15,501,1,0
22,0,274,1,6203
11,11,274,0,0
9,8,274,0,0
16,0,201,1,0
16,0,201,1,0
16,0,229,3,0
23,0,501,1,6203
23,0,501,1,3700
2,1,501,0,0
0,0,501,0,0
21,0,163,1,1901
22,0,501,1,5506
19,0,501,1,0
21,0,501,1,2414
19,0,227,1,0
0,0,227,0,0
21,0,501,3,5507
21,0,501,1,1902
16,0,16,3,0
23,0,501,1,3611
22,16,157,1,2602
1,1,157,0,0
21,16,0,3,5098
24,0,501,1,6005
23,0,501,3,6201
22,0,477,1,1401
21,0,501,1,6200
22,0,501,1,2300
21,16,501,2,3301
22,0,501,1,2300
24,0,501,1,6402
22,0,501,1,5004
22,0,501,2,5007
16,0,85,1,0
23,16,122,1,3301
23,0,328,1,5506
22,0,501,1,3301
21,0,501,1,6402
22,0,501,1,5501
22,0,202,2,3700
16,0,421,1,0
16,0,421,1,0
22,0,501,1,5504
22,0,501,1,6002
22,0,501,1,5506
22,0,501,1,1401
0,0,501,0,0
22,0,501,1,2901
21,0,501,1,3301
12,12,501,3,0
7,7,501,0,0
22,0,501,1,6200
22,0,501,1,4801
2,1,501,0,0
21,0,345,1,2300
23,0,501,1,5506
21,0,450,1,2300
18,0,501,1,0
22,0,501,3,6207
22,0,501,1,6200
21,0,443,1,2102
21,0,431,1,4001
22,0,501,1,4801
19,15,33,1,0
21,16,201,1,2102
19,15,26,1,0
19,15,106,1,0
16,15,227,1,0
22,0,501,1,5505
21,0,21,2,2601
0,0,21,0,0
22,0,10,3,6207
21,16,330,1,6203
21,16,26,1,5501
21,0,209,1,5200
22,0,501,1,5506
22,0,350,1,5501
12,0,501,1,0
18,0,461,1,0
10,0,501,1,0
23,0,10,3,5506
22,0,501,1,3700
24,0,501,1,3700
21,0,501,1,5506
21,0,501,1,6000
2,0,501,0,0
23,0,501,1,2105
23,0,501,1,1501
3,3,501,0,0
2,2,501,0,0
23,0,501,1,3606
21,0,79,1,3600
21,0,501,1,5506
21,0,501,1,1901
21,0,493,1,4001
21,0,501,1,1902
22,0,501,1,1902
22,0,348,1,2400
16,0,348,1,0
16,0,215,1,0
16,0,215,1,0
19,0,267,1,0
17,0,74,3,0
23,0,501,1,3301
21,16,501,3,3600
2,1,501,0,0
0,0,501,0,0
21,0,501,1,1902
23,0,501,1,5506
21,0,501,1,6200
13,0,365,3,0
16,0,248,3,0
16,0,248,1,0
16,0,248,1,0
20,0,248,1,0
16,0,248,1,0
21,0,9,3,2408
22,15,501,1,6002
22,0,501,1,3301
15,0,32,3,0
2,0,32,0,0
3,3,32,0,0
3,3,32,0,0
0,0,32,0,0
0,0,32,0,0
0,0,32,0,0
0,0,32,0,0
0,0,32,0,0
0,0,32,0,0
23,0,501,1,2102
23,0,501,1,4001
24,0,501,1,4007
22,0,501,1,6004
15,0,204,1,0
16,0,441,1,0
22,0,441,1,1901
16,0,244,1,0
18,0,501,1,0
22,0,501,1,6402
22,0,501,1,5200
23,0,501,1,6203
21,0,501,1,6206
2,0,501,0,0
0,0,501,0,0
19,0,358,3,0
20,0,67,3,0
20,0,374,3,0
21,0,501,1,2407
21,0,501,1,6004
19,0,138,1,0
11,11,138,0,0
0,0,138,0,0
21,0,480,2,6402
23,0,501,1,1501
23,0,501,1,5506
22,0,501,1,6201
6,6,501,0,0
3,3,501,0,0
16,0,493,1,0
22,0,501,1,5501
21,0,83,1,5501
24,0,501,1,6100
21,0,241,1,6002
22,16,501,1,6203
24,0,297,1,5200
24,0,501,1,5507
21,0,28,1,5506
21,0,501,1,6402
22,0,501,1,6402
17,0,64,1,0
2,0,250,3,0
20,15,250,1,0
22,0,501,1,4001
24,0,501,1,2405
16,0,501,1,0
2,1,501,0,0
21,0,501,3,2304
24,0,0,3,2400
23,16,0,2,3600
23,0,501,1,1401
21,0,501,1,1401
22,0,501,1,3301
21,16,72,1,1501
22,0,208,1,3600
22,0,501,1,5506
21,0,501,1,5599
7,7,501,0,0
22,0,501,1,3301
21,0,501,1,6000
22,0,501,1,5200
18,0,385,1,0
3,3,501,0,0
3,3,0,0,0
22,0,271,1,5506
21,0,368,1,5506
22,0,368,1,5505
21,16,323,1,4101
21,0,210,1,6402
21,16,69,1,5402
21,0,229,1,3611
21,0,0,2,6203
22,0,320,1,6204
12,0,320,3,0
19,15,89,1,0
18,15,323,1,0
4,3,323,0,0
24,0,233,1,6201
17,0,233,1,0
21,0,501,1,1902
20,0,501,1,0
19,15,501,1,0
21,0,33,1,1902
21,0,501,1,6006
21,0,381,1,4001
21,0,501,1,6200
22,0,501,3,2601
24,0,501,1,5501
13,14,13,1,0
24,0,501,1,5506
23,0,501,1,1501
21,0,501,1,3611
21,0,501,1,6402
21,0,501,1,2408
0,0,501,0,0
23,0,501,2,5003
21,0,501,1,2405
16,0,371,1,0
21,0,147,1,3301
21,0,434,1,1301
21,0,367,1,6001
22,0,501,2,6402
20,0,501,1,0
19,0,501,3,0
23,0,501,1,3600
16,0,501,1,0
18,0,501,1,0
18,0,501,1,0
14,13,501,3,0
7,7,501,0,0
20,0,501,1,0
19,0,501,1,0
14,14,501,3,0
22,0,501,1,1401
21,0,501,1,6200
21,0,501,1,2408
22,0,501,1,5401
16,14,501,1,0
22,0,501,1,5200
22,0,39,1,2601
23,0,501,1,5506
21,0,501,1,3301
21,0,477,1,5505
22,0,354,1,5506
22,0,501,1,5402
21,0,501,1,6206
21,0,501,1,5505
21,0,470,1,5501
16,0,260,1,0
19,0,260,3,0
16,0,260,3,0
15,14,260,1,0
19,0,501,1,0
20,0,501,1,0
23,0,501,3,4801
22,0,501,1,6402
22,0,501,1,6200
21,0,501,1,2602
21,0,278,1,5200
22,0,501,1,6203
22,0,501,1,5502
12,0,501,1,0
0,0,501,0,0
16,0,136,1,0
16,15,136,2,0
11,11,136,0,0
5,5,136,0,0
19,0,501,3,0
21,0,333,3,1902
21,0,333,3,2304
20,0,44,3,0
24,0,501,1,2412
23,0,501,1,6200
23,0,501,1,3700
6,5,501,0,0
4,3,501,0,0
22,0,501,1,5506
21,0,501,1,2100
21,0,501,1,5506
22,0,501,1,2300
22,0,0,2,5506
16,0,8,1,0
21,0,200,1,5502
9,9,0,0,0
21,0,501,1,1901
21,0,345,1,6207
21,0,446,1,4007
21,0,501,1,6000
18,0,501,3,0
22,0,501,1,2400
21,0,234,3,2300
16,0,345,1,0
22,0,496,1,3401
19,0,178,1,0
21,0,392,1,5501
21,0,365,1,1902
15,0,0,2,0
21,0,278,1,3611
21,16,501,1,5501
21,0,403,1,5506
22,0,501,1,2601
14,13,501,2,0
21,0,359,1,5505
21,0,501,1,3301
22,0,279,1,3401
22,16,243,1,1901
24,0,203,1,3301
14,0,203,3,0
22,0,501,1,5501
22,0,420,1,3604
22,0,501,1,6201
24,0,164,1,5507
22,16,56,2,3301
22,16,0,2,3301
21,0,501,1,6203
24,0,198,1,3600
22,0,501,1,4801
23,0,501,1,5501
22,0,464,1,5501
22,0,464,1,1902
20,0,501,1,0
19,0,501,1,0
16,0,85,3,0
21,16,501,1,5501
16,0,142,1,0
21,0,501,1,2399
19,15,0,2,0
23,0,501,1,3700
22,16,0,2,3603
21,0,373,1,5506
22,0,501,3,6209
22,0,501,1,5200
20,0,9,1,0
22,0,501,1,1401
21,0,501,1,2405
3,3,501,0,0
23,0,501,1,5506
18,0,330,3,0
21,0,501,1,6201
21,16,70,1,5506
21,0,222,1,1901
21,0,501,1,5506
22,0,501,1,5507
16,0,501,1,0
16,0,501,3,0
19,0,501,1,0
21,0,501,1,5501
21,0,501,1,2601
21,0,501,1,5505
21,0,501,2,6000
9,8,501,0,0
21,0,501,1,2414
21,16,501,1,5501
21,0,501,1,5506
19,0,53,1,0
21,16,314,1,5506
21,0,300,1,5506
22,0,323,3,2300
19,0,323,2,0
23,0,501,1,3700
23,0,501,1,3600
24,0,501,1,5506
8,8,501,0,0
21,0,242,1,6402
22,0,501,1,6402
21,0,501,1,1901
19,0,501,1,0
21,0,501,3,6000
23,0,501,3,3600
21,0,501,1,5507
21,0,501,1,6402
21,0,501,1,5506
22,0,501,1,4007
23,0,275,2,6402
23,0,275,1,5501
16,0,501,1,0
21,0,501,1,5506
16,0,308,2,0
12,11,308,0,0
17,0,308,1,0
21,0,499,1,2001
22,16,501,1,5501
19,0,501,1,0
21,0,501,1,6002
12,0,66,3,0
19,0,66,3,0
21,16,37,1,6100
21,16,0,3,4101
22,0,297,1,5505
22,0,338,1,3301
21,0,501,1,5505
23,0,376,2,5599
22,0,376,2,3301
23,0,501,1,5505
22,0,462,1,5506
21,0,55,3,1903
21,0,256,1,5200
19,0,81,3,0
20,0,501,1,0
21,0,56,1,6204
21,0,468,1,6001
15,0,257,2,0
16,0,257,1,0
22,16,501,1,3700
21,0,501,1,6203
22,0,501,1,6402
24,0,501,1,6402
7,7,501,0,0
21,0,501,1,2414
21,0,501,1,5506
21,0,501,1,5506
14,14,501,1,0
22,0,501,3,3700
23,0,501,3,6201
21,0,501,1,5501
19,15,78,1,0
16,0,501,1,0
18,0,501,1,0
21,0,501,1,6201
22,0,501,1,3603
22,0,501,1,5501
16,0,86,3,0
23,0,501,3,5503
21,0,501,1,2300
16,0,382,1,0
19,15,382,1,0
16,0,382,3,0
16,0,382,1,0
3,3,382,0,0
21,0,425,1,6110
21,0,496,1,1901
19,0,35,1,0
22,0,347,1,6201
19,15,133,1,0
21,0,501,1,5505
21,0,501,1,2406
23,0,113,1,5507
21,0,496,1,5506
21,16,1,1,3600
21,15,0,2,1904
16,0,0,2,0
19,0,410,3,0
23,0,485,2,5506
24,0,501,1,3700
14,0,49,2,0
12,0,165,1,0
16,0,0,2,0
15,0,68,3,0
12,11,0,0,0
22,0,501,1,2102
23,0,501,1,2102
3,3,501,0,0
1,1,501,0,0
24,0,501,1,5200
23,0,501,1,3600
22,16,501,1,5402
21,0,414,1,6004
22,0,501,1,1902
21,0,315,1,6002
23,0,446,1,3600
21,0,501,1,2407
23,0,501,1,3600
21,0,501,1,1902
23,0,501,1,5200
21,0,270,3,2601
22,0,501,3,5501
21,0,501,3,5506
22,0,439,1,6201
22,0,501,1,4007
21,0,487,1,6201
16,0,8,3,0
16,0,8,2,0
4,4,8,0,0
3,3,8,0,0
0,0,8,0,0
0,0,8,0,0
15,0,409,1,0
16,0,501,3,0
21,0,501,1,2102
22,0,501,1,4001
19,15,501,1,0
21,0,501,1,6207
19,0,501,1,0
19,0,0,2,0
17,0,67,3,0
22,0,124,1,5200
22,0,501,1,5501
21,0,501,1,5502
12,12,501,0,0
16,0,311,3,0
20,0,311,3,0
21,0,501,1,2406
21,0,501,1,6200
22,0,501,1,5402
22,0,501,1,1902
21,0,501,1,5506
0,0,501,0,0
21,0,280,1,5506
23,0,501,3,4801
16,0,276,1,0
20,0,501,1,0
16,0,501,1,0
14,13,501,3,0
14,14,501,3,0
16,0,112,3,0
22,16,306,1,5507
21,0,470,1,5505
22,0,501,1,2400
21,0,501,1,2102
16,0,384,1,0
22,0,501,1,3700
23,0,501,3,2406
23,0,501,3,2405
22,0,501,1,5506
21,0,501,1,6203
21,0,501,1,5507
24,0,165,1,3401
22,0,0,3,2300
16,0,332,1,0
23,0,501,1,5200
22,0,501,1,5501
6,6,501,0,0
2,2,501,0,0
21,0,501,1,5506
22,0,501,1,6003
23,0,501,1,5200
16,0,137,1,0
14,13,137,3,0
5,5,137,0,0
0,0,137,0,0
23,0,501,2,6402
21,0,339,1,6203
22,0,340,1,6200
23,0,501,1,2603
16,0,7,3,0
22,0,501,1,5200
20,0,501,1,0
4,4,501,0,0
2,2,501,0,0
22,0,501,1,3301
2,1,501,0,0
20,0,501,3,0
22,0,501,1,5502
22,0,501,1,5200
0,0,501,0,0
23,0,501,3,5506
22,0,501,1,2601
22,0,501,1,3301
21,0,34,1,1901
22,0,501,1,3699
23,16,501,3,6201
16,0,269,1,0
21,0,501,1,6207
23,16,390,1,5507
21,0,501,1,6201
21,0,501,1,2102
22,0,415,3,2102
22,0,415,1,5501
19,0,501,2,0
24,0,501,3,2313
24,0,501,1,1901
21,0,435,2,5507
21,16,172,1,2400
22,16,172,1,6201
22,16,501,1,6402
24,0,501,1,5501
16,0,310,2,0
19,0,310,1,0
23,0,389,1,6402
21,0,501,1,1903
21,0,501,1,5200
4,3,501,0,0
2,1,501,0,0
21,0,501,1,5506
22,0,501,1,2402
6,5,501,0,0
3,2,501,0,0
13,12,501,0,0
21,0,501,1,3702
21,0,380,1,3600
21,0,172,1,5505
21,15,69,1,4005
22,0,501,1,6207
21,0,501,1,6206
22,0,501,1,2100
16,15,501,1,0
23,0,501,3,5200
23,0,501,1,5506
21,0,501,1,5502
16,15,501,1,0
21,0,211,3,6203
20,0,211,3,0
21,16,235,1,6107
17,0,165,1,0
23,0,501,1,6402
23,0,501,2,1501
23,0,501,1,4801
22,0,501,1,6203
21,0,441,1,6203
22,0,501,3,2300
23,0,501,3,6402
19,0,283,1,0
12,12,283,3,0
9,9,283,0,0
8,8,283,0,0
0,0,283,0,0
0,0,283,0,0
21,0,355,1,2100
16,0,355,3,0
23,0,501,1,6106
24,0,501,1,5299
22,0,501,1,2100
22,0,501,1,2402
19,0,0,3,0
22,0,501,1,5506
21,0,501,1,3301
3,3,501,0,0
0,0,501,0,0
21,0,501,1,5501
21,0,501,1,5504
16,0,167,3,0
16,0,167,3,0
14,0,167,3,0
16,0,167,3,0
22,0,501,1,2408
23,0,501,1,3700
4,4,501,0,0
2,1,501,0,0
21,0,501,1,6001
22,0,501,1,1902
19,0,501,2,0
20,0,501,3,0
19,0,0,2,0
22,0,501,2,5501
24,0,501,1,5501
4,4,501,0,0
16,0,222,1,0
5,5,222,0,0
19,0,501,3,0
22,0,501,1,6203
16,0,501,1,0
2,2,501,0,0
13,0,81,2,0
16,0,49,2,0
21,0,357,3,5200
21,0,501,3,5505
21,0,288,1,6107
24,0,501,1,4007
22,0,501,1,6207
2,1,501,0,0
0,0,501,0,0
23,0,501,1,5506
23,0,501,1,3600
21,16,208,1,5506
22,0,501,1,3401
21,16,403,1,3301
21,0,306,1,5505
23,0,501,1,5506
23,0,501,1,5506
10,10,501,0,0
8,8,501,0,0
21,0,501,1,5402
21,0,501,1,6203
22,0,501,1,3301
19,0,501,1,0
16,0,501,1,0
16,0,501,1,0
19,0,501,1,0
19,0,501,1,0
17,0,213,3,0
21,0,345,3,2309
21,0,345,3,6402
21,0,448,1,6201
20,0,448,1,0
16,0,448,1,0
16,0,448,1,0
16,0,392,1,0
24,0,501,1,5502
24,0,501,1,3401
0,0,501,0,0
14,0,137,1,0
22,0,501,1,5505
24,0,501,1,3301
22,0,234,2,5507
22,0,501,1,1303
22,0,501,1,5501
2,1,501,0,0
23,0,501,2,5003
15,0,501,3,0
23,0,501,1,6402
19,0,76,2,0
11,11,76,0,0
9,9,76,0,0
7,7,76,0,0
21,0,452,1,6207
18,0,71,3,0
20,0,81,3,0
20,0,81,3,0
19,0,81,3,0
16,0,81,3,0
21,0,501,1,3301
21,0,395,1,3600
23,16,501,3,3600
22,0,501,1,5506
21,0,501,1,1901
24,0,501,1,6110
21,0,501,1,4901
19,0,501,1,0
22,0,501,1,6200
22,0,501,1,2106
16,0,136,1,0
21,0,501,1,6205
22,0,91,1,3401
21,0,461,1,5501
21,0,35,1,1100
22,16,0,3,6201
22,16,0,3,6201
21,0,501,1,6201
22,0,501,1,2602
16,0,78,1,0
12,11,78,0,0
9,8,78,0,0
23,0,501,1,6402
21,0,501,1,3301
22,0,501,1,5505
10,10,501,0,0
19,0,217,1,0
18,0,217,3,0
9,0,217,0,0
22,0,501,1,5506
22,0,501,1,6200
1,1,501,0,0
23,0,501,1,6108
21,0,501,1,3605
23,0,501,1,5506
16,0,410,3,0
16,0,410,1,0
16,0,410,1,0
21,0,501,1,6201
23,0,0,2,5506
24,16,501,1,5501
21,0,501,1,6006
14,14,239,3,0
18,0,239,1,0
16,0,239,1,0
12,12,239,0,0
10,10,239,0,0
4,3,239,0,0
21,0,274,1,5301
21,0,400,1,5506
21,0,365,1,6107
10,0,436,1,0
21,0,436,1,1903
16,0,234,3,0
22,0,501,1,1901
24,0,501,1,1904
1,0,501,0,0
0,0,501,0,0
22,0,487,1,2602
24,0,501,1,5501
22,0,501,1,5506
1,1,501,0,0
21,15,70,1,3700
21,0,501,1,1901
21,0,170,1,6001
23,0,501,1,5506
21,0,501,1,1904
21,0,501,1,5507
19,0,491,2,0
17,0,117,1,0
22,0,478,3,3601
24,0,478,1,6110
6,6,478,0,0
2,1,478,0,0
21,0,432,1,1301
16,0,501,1,0
15,0,501,1,0
13,12,501,3,0
11,10,501,0,0
21,0,501,1,1902
21,15,501,1,2300
24,0,501,1,6002
21,0,501,1,2602
21,0,457,1,6402
19,15,501,1,0
23,0,501,1,5506
22,0,471,3,2300
22,0,501,1,3600
22,0,501,1,6203
19,0,213,1,0
22,0,501,1,6402
24,0,501,1,3301
22,0,501,1,5501
22,0,501,1,3301
21,0,501,1,6200
23,0,501,1,1501
14,13,501,3,0
