ID,SCHL,SCHG,POVPIP,WKL,FOD1P
57512,21,0,501,1,5006
57513,16,0,300,1,0
57514,20,0,259,1,0
57515,16,15,259,1,0
57516,16,0,385,1,0
57517,16,0,247,3,0
57518,20,0,247,3,0
57519,22,0,231,1,6402
57520,16,0,231,1,0
57521,13,0,231,3,0
57522,11,11,231,0,0
57523,16,14,501,1,0
57524,21,0,501,1,1901
57525,16,0,501,1,0
57526,21,0,282,1,6199
57527,16,0,71,1,0
57528,10,9,0,0,0
57529,16,0,309,3,0
57530,21,0,309,1,2399
57531,20,0,345,1,0
57532,16,0,134,2,0
57533,16,0,271,1,0
57534,16,0,271,1,0
57535,19,0,163,3,0
57536,16,0,163,3,0
57537,22,0,501,3,5200
57538,24,0,501,1,6402
57539,19,0,317,1,0
57540,16,0,317,1,0
57541,16,0,232,2,0
57542,4,4,232,0,0
57543,21,16,232,2,1401
57544,18,0,162,3,0
57545,16,0,83,1,0
57546,16,0,83,3,0
57547,16,0,83,3,0
57548,18,0,242,1,0
57549,19,0,242,1,0
57550,1,0,242,0,0
57551,0,0,242,0,0
57552,19,0,178,1,0
57553,14,0,178,2,0
57554,1,0,178,0,0
57555,0,0,178,0,0
57556,12,12,178,1,0
57557,10,10,178,0,0
57558,14,0,90,3,0
57559,12,0,90,3,0
57560,20,0,490,1,0
57561,15,0,501,3,0
57562,15,0,501,3,0
57563,21,0,334,3,2304
57564,16,0,484,1,0
57565,16,0,484,1,0
57566,16,0,501,3,0
57567,19,0,501,1,0
57568,16,0,501,1,0
57569,16,0,501,1,0
57570,21,0,108,1,6000
57571,14,13,108,1,0
57572,18,0,501,1,0
57573,18,0,501,3,0
57574,21,0,501,1,2901
57575,16,0,82,3,0
57576,19,0,196,3,0
57577,21,0,501,1,6203
57578,16,0,501,1,0
57579,21,0,501,1,2306
57580,21,0,501,1,6000
57581,18,0,255,2,0
57582,13,13,7,1,0
57583,20,0,480,1,0
57584,16,0,248,1,0
57585,21,0,501,1,1901
57586,20,0,501,1,0
57587,2,2,501,0,0
57588,0,0,501,0,0
57589,19,0,48,2,0
57590,19,0,72,2,0
57591,13,0,42,1,0
57592,6,6,72,0,0
57593,5,5,72,0,0
57594,1,0,72,0,0
57595,2,1,0,0,0
57596,0,0,0,0,0
57597,18,0,252,1,0
57598,20,0,252,1,0
57599,0,0,252,0,0
57600,21,0,501,1,2599
57601,21,0,501,1,6107
57602,4,4,501,0,0
57603,1,2,501,0,0
57604,22,0,475,1,4001
57605,21,0,339,1,6402
57606,12,0,192,3,0
57607,16,0,501,1,0
57608,18,0,501,1,0
57609,21,0,80,1,5200
57610,19,15,45,1,0
57611,16,0,501,1,0
57612,21,0,501,1,2304
57613,16,0,501,1,0
57614,16,0,501,1,0
57615,21,0,501,3,2309
57616,16,0,381,1,0
57617,16,0,381,1,0
57618,20,0,126,1,0
57619,18,0,0,2,0
57620,0,0,126,0,0
57621,21,0,501,2,1302
57622,21,0,207,2,2300
57623,21,0,336,1,2502
57624,21,0,501,1,2304
57625,21,0,501,1,1301
57626,21,0,351,3,2408
57627,16,0,319,1,0
57628,16,0,319,1,0
57629,21,0,443,1,1501
57630,22,0,443,1,4901
57631,3,3,443,0,0
57632,0,0,443,0,0
57633,21,0,501,1,3700
57634,22,0,501,1,6000
57635,8,8,501,0,0
57636,3,3,501,0,0
57637,22,0,501,1,5504
57638,21,0,501,1,6402
57639,2,1,501,0,0
57640,16,0,416,3,0
57641,16,0,416,3,0
57642,19,0,267,1,0
57643,16,0,267,1,0
57644,7,7,267,0,0
57645,7,7,267,0,0
57646,23,0,501,1,3600
57647,21,0,501,1,5200
57648,0,0,501,0,0
57649,22,0,82,1,1301
57650,16,0,501,3,0
57651,19,0,501,3,0
57652,19,0,282,1,0
57653,21,0,501,1,2414
57654,21,0,283,1,6201
57655,23,0,283,3,2400
57656,21,0,105,1,2901
57657,16,0,501,1,0
57658,21,0,501,3,2300
57659,17,0,119,3,0
57660,17,0,119,3,0
57661,22,0,501,1,6210
57662,22,0,501,1,2400
57663,19,15,103,1,0
57664,16,0,0,3,0
57665,14,0,118,1,0
57666,16,0,208,1,0
57667,16,0,118,1,0
57668,0,0,118,0,0
57669,16,0,208,1,0
57670,21,0,501,1,3600
57671,16,0,501,1,0
57672,8,8,501,0,0
57673,21,0,239,1,5404
57674,19,0,239,2,0
57675,22,0,219,2,3602
57676,21,0,219,1,1301
57677,22,0,501,3,3700
57678,19,0,501,3,0
57679,21,0,501,1,2306
57680,21,0,386,1,2306
57681,21,0,501,2,3600
57682,19,0,501,1,0
57683,23,0,501,1,5404
57684,23,0,501,1,5506
57685,21,0,501,3,3301
57686,22,0,501,1,6107
57687,22,0,357,1,5301
57688,22,0,357,1,2300
57689,6,5,357,0,0
57690,2,1,357,0,0
57691,18,0,448,3,0
57692,20,0,372,2,0
57693,21,0,372,1,2300
57694,21,0,88,2,6203
57695,18,0,235,1,0
57696,16,0,235,1,0
57697,1,0,119,1,0
57698,16,0,215,3,0
57699,20,0,215,3,0
57700,16,0,501,3,0
57701,19,0,501,1,0
57702,18,0,501,1,0
57703,20,0,501,1,0
57704,22,0,442,1,2304
57705,18,0,442,1,0
57706,14,14,442,1,0
57707,12,12,442,0,0
57708,21,0,223,1,2300
57709,14,14,223,1,0
57710,8,8,223,0,0
57711,20,0,408,1,0
57712,16,0,408,1,0
57713,14,13,408,1,0
57714,20,0,449,1,0
57715,20,15,449,1,0
57716,10,10,449,0,0
57717,1,1,449,0,0
57718,16,0,189,3,0
57719,17,0,189,1,0
57720,16,0,488,2,0
57721,22,0,488,1,2300
57722,16,0,41,1,0
57723,16,0,165,1,0
57724,2,1,41,0,0
57725,21,0,501,1,2408
57726,20,0,501,3,0
57727,23,0,408,2,2309
57728,16,0,408,1,0
57729,20,0,403,1,0
57730,19,0,403,2,0
57731,21,0,501,1,1401
57732,21,0,501,2,2602
57733,23,0,501,1,3301
57734,17,0,102,3,0
57735,16,0,248,3,0
57736,16,0,248,3,0
57737,21,0,501,1,6107
57738,22,0,501,1,3301
57739,18,0,108,3,0
57740,11,0,501,3,0
57741,16,0,501,1,0
57742,16,0,501,3,0
57743,18,0,426,1,0
57744,16,0,426,1,0
57745,16,0,426,3,0
57746,3,3,426,0,0
57747,3,3,426,0,0
57748,21,15,426,1,5404
57749,16,0,116,1,0
57750,22,0,116,2,2304
57751,21,0,287,3,2304
57752,19,0,287,3,0
57753,16,0,298,2,0
57754,16,0,298,1,0
57755,23,0,501,3,6199
57756,23,0,501,3,6106
57757,19,0,455,1,0
57758,15,0,455,1,0
57759,15,0,455,1,0
57760,21,0,455,1,1104
57761,21,0,455,1,6201
57762,16,15,455,1,0
57763,12,12,455,3,0
57764,12,0,455,0,0
57765,16,0,298,1,0
57766,16,0,298,1,0
57767,8,8,298,0,0
57768,24,0,268,1,3600
57769,21,16,268,1,2414
57770,17,0,5,3,0
57771,16,0,236,3,0
57772,17,0,236,3,0
57773,19,0,366,1,0
57774,12,12,366,3,0
57775,11,11,366,0,0
57776,19,0,501,3,0
57777,23,0,501,2,2406
57778,23,0,501,3,5200
57779,18,0,164,3,0
57780,22,0,246,2,6107
57781,23,0,246,3,6105
57782,16,0,252,1,0
57783,16,0,252,1,0
57784,13,13,252,1,0
57785,11,11,252,0,0
57786,8,8,252,0,0
57787,16,0,414,3,0
57788,16,0,270,3,0
57789,16,0,270,3,0
57790,21,0,501,1,2603
57791,21,0,501,3,2406
57792,21,0,437,2,6203
57793,21,0,437,3,4002
57794,17,0,501,2,0
57795,20,0,501,1,0
57796,9,0,172,3,0
57797,19,0,172,3,0
57798,20,0,501,1,0
57799,19,0,501,1,0
57800,19,0,307,3,0
57801,19,0,307,1,0
57802,16,0,493,1,0
57803,16,0,493,1,0
57804,16,0,371,2,0
57805,17,0,371,1,0
57806,11,0,346,3,0
57807,0,0,346,0,0
57808,0,0,346,0,0
57809,21,16,302,1,4101
57810,21,0,302,1,4101
57811,21,0,258,1,2300
57812,17,0,501,1,0
57813,11,11,258,0,0
57814,4,3,258,0,0
57815,21,0,501,1,1901
57816,13,13,501,1,0
57817,20,0,286,3,0
57818,16,0,501,3,0
57819,17,0,501,1,0
57820,20,0,501,1,0
57821,17,0,501,3,0
57822,17,0,501,1,0
57823,21,0,339,2,6201
57824,22,0,339,1,5501
57825,22,0,426,1,6000
57826,21,0,426,2,6002
57827,20,0,330,1,0
57828,18,0,330,1,0
57829,22,0,330,1,3604
57830,20,0,330,1,0
57831,16,0,214,1,0
57832,12,0,214,1,0
57833,22,0,501,1,2304
57834,22,0,501,1,2406
57835,17,0,501,1,0
57836,13,13,501,3,0
57837,16,0,47,1,0
57838,16,0,47,3,0
57839,10,9,47,0,0
57840,4,3,47,0,0
57841,1,0,47,0,0
57842,19,0,348,3,0
57843,19,0,73,3,0
57844,21,0,307,2,2309
57845,21,0,501,3,6107
57846,16,0,501,3,0
57847,22,0,501,1,1302
57848,16,0,71,2,0
57849,21,0,403,1,1903
57850,16,0,190,3,0
57851,16,0,190,1,0
57852,15,0,0,2,0
57853,16,0,143,1,0
57854,21,0,306,1,2304
57855,19,0,189,3,0
57856,18,0,189,3,0
57857,20,0,394,3,0
57858,20,0,394,3,0
57859,16,0,345,1,0
57860,21,0,206,1,2408
57861,21,0,127,3,2413
57862,19,0,127,3,0
57863,16,0,85,3,0
57864,21,0,297,1,5003
57865,21,0,297,2,6203
57866,17,0,501,1,0
57867,2,1,0,0,0
57868,21,0,501,1,6206
57869,21,0,501,1,6200
57870,17,0,208,1,0
57871,16,0,208,3,0
57872,18,0,176,1,0
57873,16,0,176,3,0
57874,1,0,176,0,0
57875,16,0,310,3,0
57876,21,0,310,3,6200
57877,18,0,174,2,0
57878,17,0,174,1,0
57879,21,0,458,3,5507
57880,16,0,72,3,0
57881,19,0,169,1,0
57882,16,0,199,3,0
57883,16,0,334,1,0
57884,22,0,334,1,2310
57885,5,5,334,0,0
57886,2,1,334,0,0
57887,11,10,334,0,0
57888,6,5,334,0,0
57889,20,0,501,1,0
57890,16,0,501,2,0
57891,22,0,304,2,1903
57892,21,0,252,1,3604
57893,9,8,252,0,0
57894,16,0,167,1,0
57895,21,0,147,1,6001
57896,19,0,347,1,0
57897,18,0,501,1,0
57898,12,12,347,0,0
57899,10,10,347,0,0
57900,8,8,347,0,0
57901,22,0,431,1,1901
57902,21,0,431,1,6200
57903,0,0,431,0,0
57904,0,0,431,0,0
57905,20,0,310,2,0
57906,16,0,310,1,0
57907,22,0,340,2,2312
57908,16,0,84,3,0
57909,19,0,84,3,0
57910,20,0,84,3,0
57911,16,0,84,2,0
57912,16,0,84,3,0
57913,22,0,501,3,2300
57914,18,0,365,2,0
57915,18,0,365,3,0
57916,21,0,501,1,6207
57917,21,0,501,1,2502
57918,21,0,501,1,1903
57919,0,0,501,0,0
57920,19,15,474,1,0
57921,18,0,474,1,0
57922,16,0,141,1,0
57923,20,0,102,1,0
57924,21,0,501,1,6203
57925,14,0,501,1,0
57926,19,0,501,1,0
57927,16,0,501,1,0
57928,19,15,501,1,0
57929,20,0,501,1,0
57930,19,0,501,1,0
57931,19,0,357,1,0
57932,17,0,357,1,0
57933,18,0,501,3,0
57934,17,0,501,3,0
57935,15,0,501,1,0
57936,16,0,322,3,0
57937,19,0,159,3,0
57938,16,0,159,2,0
57939,17,0,178,3,0
57940,22,0,454,1,2300
57941,20,0,454,1,0
57942,17,0,345,1,0
57943,18,0,345,3,0
57944,16,0,345,2,0
57945,20,0,501,1,0
57946,21,0,501,1,2102
57947,8,8,501,0,0
57948,16,0,233,2,0
57949,16,0,233,2,0
57950,21,0,501,1,6211
57951,22,0,501,1,5200
57952,14,0,3,3,0
57953,13,12,3,0,0
57954,8,7,3,0,0
57955,2,1,3,0,0
57956,20,0,143,3,0
57957,16,0,143,3,0
57958,22,0,351,3,6200
57959,22,16,133,1,5200
57960,10,10,133,0,0
57961,7,7,133,0,0
57962,19,0,208,1,0
57963,19,0,208,1,0
57964,3,3,208,0,0
57965,0,0,208,0,0
57966,20,0,487,1,0
57967,19,0,377,1,0
57968,19,0,425,1,0
57969,19,0,425,1,0
57970,22,0,501,1,6200
57971,16,0,22,1,0
57972,14,0,8,1,0
57973,0,0,22,0,0
57974,11,11,22,0,0
57975,5,5,22,0,0
57976,3,3,22,0,0
57977,17,0,0,2,0
57978,21,0,501,3,5098
57979,21,0,501,3,6200
57980,16,0,77,3,0
57981,13,0,77,3,0
57982,16,0,72,1,0
57983,19,0,86,1,0
57984,11,11,72,0,0
57985,8,8,72,0,0
57986,7,7,72,0,0
57987,5,5,72,0,0
57988,4,4,72,0,0
57989,2,2,72,0,0
57990,16,0,221,2,0
57991,16,0,221,1,0
57992,23,0,219,1,2300
57993,20,0,395,3,0
57994,17,0,395,3,0
57995,16,0,395,3,0
57996,21,0,501,3,3301
57997,22,0,501,1,6107
57998,22,0,499,3,2901
57999,22,0,383,2,5404
58000,20,0,383,2,0
58001,16,0,414,1,0
58002,16,0,333,1,0
58003,19,0,333,2,0
58004,17,0,129,2,0
58005,22,0,312,1,4007
58006,21,0,312,1,4007
58007,19,0,401,1,0
58008,20,0,401,1,0
58009,16,0,401,1,0
58010,13,0,401,3,0
58011,14,0,401,2,0
58012,21,0,401,1,6199
58013,23,0,291,1,3301
58014,19,0,97,2,0
58015,16,0,97,3,0
58016,20,0,350,1,0
58017,21,0,501,2,3401
58018,19,0,501,1,0
58019,20,0,501,1,0
58020,16,0,79,1,0
58021,21,0,501,1,6004
58022,16,0,501,1,0
58023,13,12,501,0,0
58024,21,0,501,3,3401
58025,22,0,501,3,2304
58026,16,0,282,1,0
58027,16,0,282,1,0
58028,9,9,282,0,0
58029,1,2,282,0,0
58030,1,2,282,0,0
58031,24,0,501,1,5098
58032,24,0,501,1,5098
58033,3,2,501,0,0
58034,2,1,501,0,0
58035,16,0,160,1,0
58036,15,0,252,1,0
58037,1,0,160,0,0
58038,19,0,442,1,0
58039,18,0,442,1,0
58040,16,14,442,1,0
58041,13,12,442,3,0
58042,21,0,501,1,5506
58043,22,0,501,1,6200
58044,16,0,215,1,0
58045,16,0,113,1,0
58046,21,0,89,1,6004
58047,16,0,89,1,0
58048,6,6,89,0,0
58049,3,3,89,0,0
58050,2,0,89,0,0
58051,0,0,89,0,0
58052,20,0,186,1,0
58053,18,0,118,3,0
58054,10,0,122,3,0
58055,16,0,122,3,0
58056,21,16,501,1,6107
58057,22,0,501,1,6201
58058,16,0,187,1,0
58059,21,0,100,1,6206
58060,24,0,100,1,6210
58061,16,0,100,3,0
58062,11,0,0,3,0
58063,22,0,373,1,6005
58064,21,0,373,3,3302
58065,18,0,220,1,0
58066,17,0,220,1,0
58067,14,13,220,3,0
58068,16,0,501,1,0
58069,22,0,501,1,5200
58070,21,15,403,1,6201
58071,5,5,403,0,0
58072,16,0,441,1,0
58073,14,0,441,2,0
58074,21,0,501,1,1902
58075,22,0,501,1,2408
58076,22,0,501,3,2602
58077,21,0,501,2,3600
58078,16,0,304,1,0
58079,16,0,270,1,0
58080,18,0,0,2,0
58081,19,0,448,1,0
58082,11,11,448,0,0
58083,19,0,161,1,0
58084,16,0,161,3,0
58085,15,0,161,3,0
58086,15,0,161,3,0
58087,14,14,161,1,0
58088,7,7,161,0,0
58089,6,6,161,0,0
58090,0,0,161,0,0
58091,0,0,161,0,0
58092,16,0,211,3,0
58093,20,0,211,3,0
58094,18,0,501,2,0
58095,16,0,501,1,0
58096,16,0,71,3,0
58097,22,0,501,1,6000
58098,21,0,501,1,6000
58099,22,0,501,2,6000
58100,21,0,501,1,2406
58101,17,0,456,3,0
58102,20,0,456,3,0
58103,21,16,252,1,6107
58104,19,0,282,1,0
58105,10,10,252,0,0
58106,2,2,252,0,0
58107,1,0,252,0,0
58108,20,0,35,2,0
58109,20,0,243,1,0
58110,9,9,35,0,0
58111,7,7,35,0,0
58112,3,3,35,0,0
58113,17,0,223,3,0
58114,16,0,135,3,0
58115,20,0,112,3,0
58116,21,0,275,2,3301
58117,20,0,259,1,0
58118,16,0,185,2,0
58119,16,0,185,1,0
58120,19,15,82,1,0
58121,19,0,443,1,0
58122,20,0,443,1,0
58123,21,0,54,1,2499
58124,6,5,54,0,0
58125,13,12,54,0,0
58126,19,0,106,1,0
58127,21,0,143,1,5504
58128,21,0,143,1,2102
58129,20,0,501,1,0
58130,20,0,501,1,0
58131,21,0,501,1,2100
58132,16,0,87,3,0
58133,12,0,96,3,0
58134,16,0,96,3,0
58135,16,0,241,1,0
58136,16,0,241,1,0
58137,16,0,104,3,0
58138,16,0,197,1,0
58139,21,0,369,1,4101
58140,16,0,369,2,0
58141,11,11,369,0,0
58142,19,15,236,1,0
58143,22,0,501,2,2601
58144,16,0,47,3,0
58145,21,0,145,3,6200
58146,16,0,145,3,0
58147,21,0,437,1,6007
58148,16,0,440,1,0
58149,4,3,437,0,0
58150,2,1,437,0,0
58151,19,0,320,1,0
58152,21,0,320,1,6203
58153,12,11,320,0,0
58154,10,9,320,0,0
58155,0,0,320,0,0
58156,16,0,142,3,0
58157,16,0,255,2,0
58158,20,0,255,2,0
58159,21,0,501,1,2102
58160,20,0,501,2,0
58161,21,0,176,1,6199
58162,18,0,176,1,0
58163,19,0,501,1,0
58164,18,0,489,1,0
58165,19,0,268,2,0
58166,19,0,268,3,0
58167,21,0,268,1,5200
58168,22,0,340,1,3600
58169,21,0,409,1,3301
58170,21,0,327,1,1902
58171,21,0,327,1,3700
58172,14,14,327,1,0
58173,12,11,327,0,0
58174,16,0,367,3,0
58175,16,0,244,1,0
58176,16,0,244,3,0
58177,19,0,143,1,0
58178,16,0,143,1,0
58179,12,12,143,0,0
58180,9,9,143,0,0
58181,21,0,501,1,2417
58182,22,0,501,1,6207
58183,19,15,501,1,0
58184,13,12,501,1,0
58185,19,0,101,3,0
58186,18,0,224,1,0
58187,14,14,224,3,0
58188,8,7,224,0,0
58189,14,14,224,1,0
58190,19,15,246,3,0
58191,12,0,246,1,0
58192,18,0,246,1,0
58193,16,0,246,1,0
58194,12,12,246,0,0
58195,20,0,299,1,0
58196,20,0,299,1,0
58197,18,0,315,1,0
58198,16,0,0,2,0
58199,21,0,227,1,6200
58200,20,0,227,1,0
58201,2,2,227,0,0
58202,2,2,227,0,0
58203,0,0,227,0,0
58204,16,0,201,1,0
58205,21,0,234,3,6203
58206,24,0,467,2,3700
58207,21,0,179,2,4801
58208,21,0,501,3,6203
58209,21,0,176,3,2300
58210,21,0,501,1,3401
58211,19,0,501,1,0
58212,7,7,501,0,0
58213,6,6,501,0,0
58214,18,0,250,1,0
58215,19,0,250,1,0
58216,11,11,0,0,0
58217,16,0,200,2,0
58218,21,0,327,1,5301
58219,22,0,327,1,3301
58220,3,3,327,0,0
58221,2,1,327,0,0
58222,0,0,327,0,0
58223,0,0,327,0,0
58224,19,0,501,1,0
58225,15,0,501,3,0
58226,20,0,478,3,0
58227,14,0,478,1,0
58228,19,0,501,1,0
58229,18,0,0,2,0
58230,23,0,501,1,2304
58231,21,0,501,1,1302
58232,16,0,501,3,0
58233,16,0,501,3,0
58234,21,0,501,1,6107
58235,19,0,501,1,0
58236,16,0,501,1,0
58237,20,0,501,1,0
58238,20,0,178,3,0
58239,20,0,178,3,0
58240,19,0,501,3,0
58241,21,0,501,1,6107
58242,21,0,501,1,6203
58243,22,0,501,1,2314
58244,21,0,501,1,2314
58245,21,0,501,1,6200
58246,20,0,501,1,0
58247,7,7,501,0,0
58248,6,6,501,0,0
58249,3,3,501,0,0
58250,21,0,91,3,2300
58251,19,0,320,1,0
58252,16,0,48,2,0
58253,18,0,417,1,0
58254,16,0,417,1,0
58255,21,0,46,1,3301
58256,12,0,457,1,0
58257,19,0,457,1,0
58258,16,0,88,3,0
58259,16,0,88,3,0
58260,21,0,501,1,6200
58261,16,0,197,1,0
58262,21,0,211,2,2102
58263,22,0,211,3,2408
58264,21,0,343,2,6402
58265,16,0,343,1,0
58266,17,0,216,2,0
58267,20,0,216,1,0
58268,14,13,216,3,0
58269,5,4,216,0,0
58270,18,0,132,1,0
58271,21,0,340,1,2102
58272,16,0,259,3,0
58273,16,0,259,3,0
58274,21,0,501,1,1901
58275,20,0,33,1,0
58276,17,0,501,1,0
58277,21,0,501,2,6203
58278,22,0,501,1,5200
58279,20,0,501,1,0
58280,16,0,501,1,0
58281,16,0,167,3,0
58282,17,0,161,3,0
58283,17,0,161,3,0
58284,19,0,137,3,0
58285,16,0,30,2,0
58286,16,0,30,2,0
58287,19,0,172,1,0
58288,17,0,59,3,0
58289,21,0,501,1,1901
58290,16,0,195,3,0
58291,17,0,195,3,0
58292,16,0,501,2,0
58293,19,0,204,1,0
58294,17,0,204,1,0
58295,5,5,204,0,0
58296,2,2,204,0,0
58297,21,0,220,2,6207
58298,15,0,70,3,0
58299,16,0,70,1,0
58300,1,0,70,0,0
58301,0,0,70,0,0
58302,19,0,444,3,0
58303,16,0,444,1,0
58304,22,0,501,1,5200
58305,22,0,501,1,5506
58306,16,0,252,1,0
58307,20,15,252,1,0
58308,16,14,252,3,0
58309,17,0,252,3,0
58310,16,0,141,3,0
58311,22,0,176,1,5501
58312,21,0,501,1,6004
58313,16,0,501,2,0
58314,13,13,501,1,0
58315,12,12,501,0,0
58316,16,0,119,1,0
58317,21,0,401,1,2409
58318,16,0,339,1,0
58319,12,0,339,2,0
58320,9,9,339,0,0
58321,21,0,501,1,1901
58322,21,0,501,1,3301
58323,16,0,86,2,0
58324,17,0,86,3,0
58325,16,0,164,3,0
58326,16,0,177,1,0
58327,20,0,205,3,0
58328,16,0,205,3,0
58329,22,0,501,1,2304
58330,21,0,501,1,6004
58331,4,4,501,0,0
58332,16,0,501,1,0
58333,16,0,74,3,0
58334,22,0,379,1,4801
58335,20,0,379,1,0
58336,19,0,246,1,0
58337,20,0,246,1,0
58338,1,0,246,0,0
58339,1,0,246,0,0
58340,20,0,471,1,0
58341,22,0,471,1,6109
58342,1,0,471,0,0
58343,0,0,471,0,0
58344,23,0,501,1,6402
58345,21,0,266,1,6402
58346,16,0,204,3,0
58347,16,0,204,3,0
58348,19,0,242,1,0
58349,21,0,242,1,6203
58350,13,13,242,3,0
58351,16,0,0,2,0
58352,16,0,0,3,0
58353,20,0,501,1,0
58354,20,0,501,1,0
58355,21,0,501,1,5901
58356,22,0,501,1,3600
58357,22,0,449,1,2306
58358,17,0,132,3,0
58359,21,0,114,1,5200
58360,3,2,114,0,0
58361,16,0,381,1,0
58362,18,0,113,2,0
58363,3,3,0,0,0
58364,16,0,501,1,0
58365,17,0,178,3,0
58366,21,0,295,2,6203
58367,16,0,32,1,0
58368,16,0,302,1,0
58369,16,0,134,3,0
58370,16,0,0,2,0
58371,23,0,412,1,3606
58372,21,0,412,3,4001
58373,21,0,501,1,3301
58374,19,0,501,1,0
58375,16,0,307,1,0
58376,11,0,134,3,0
58377,22,0,402,1,3600
58378,24,0,402,1,3600
58379,9,9,402,0,0
58380,7,7,402,0,0
58381,1,0,402,0,0
58382,16,0,501,1,0
58383,24,0,501,1,5502
58384,21,0,186,3,2300
58385,16,0,157,2,0
58386,16,0,157,3,0
58387,16,0,123,3,0
58388,16,14,19,1,0
58389,16,0,142,3,0
58390,17,0,300,2,0
58391,16,0,300,3,0
58392,16,0,75,1,0
58393,1,0,75,0,0
58394,2,0,37,1,0
58395,19,0,501,1,0
58396,21,0,501,1,6206
58397,16,0,501,1,0
58398,0,0,501,0,0
58399,18,0,302,3,0
58400,16,0,302,2,0
58401,7,6,302,0,0
58402,14,13,302,1,0
58403,8,7,302,0,0
58404,22,0,501,3,6001
58405,24,0,501,3,2400
58406,16,0,154,3,0
58407,16,0,154,3,0
58408,18,0,141,1,0
58409,21,0,260,2,6000
58410,20,0,260,1,0
58411,16,0,501,3,0
58412,20,0,501,1,0
58413,20,0,241,1,0
58414,18,0,194,1,0
58415,9,9,241,0,0
58416,16,0,190,1,0
58417,20,0,501,1,0
58418,21,0,501,1,5507
58419,12,12,501,0,0
58420,17,0,145,2,0
58421,19,0,169,3,0
58422,19,0,169,2,0
58423,12,11,169,3,0
58424,18,0,501,1,0
58425,19,0,501,1,0
58426,13,13,501,3,0
58427,11,11,501,0,0
58428,6,6,501,0,0
58429,16,0,241,1,0
58430,16,0,241,1,0
58431,21,0,475,1,5200
58432,21,0,373,3,6107
58433,21,0,501,3,2300
58434,18,0,501,3,0
58435,23,0,501,1,3600
58436,15,0,191,3,0
58437,16,0,375,1,0
58438,16,0,100,3,0
58439,19,0,501,1,0
58440,20,15,501,2,0
58441,9,9,501,0,0
58442,7,7,501,0,0
58443,22,0,501,1,2414
58444,21,16,501,1,2405
58445,20,0,258,2,0
58446,21,0,258,1,2304
58447,23,16,139,1,2417
58448,16,0,208,1,0
58449,16,0,279,3,0
58450,11,0,279,1,0
58451,18,0,202,3,0
58452,15,0,89,3,0
58453,19,0,369,3,0
58454,16,0,369,3,0
58455,16,0,89,3,0
58456,16,0,104,3,0
58457,21,0,242,3,2304
58458,16,0,501,1,0
58459,16,0,501,1,0
58460,16,0,226,3,0
58461,19,0,177,1,0
58462,1,0,177,0,0
58463,8,8,177,0,0
58464,21,0,501,2,4801
58465,24,0,501,3,5506
58466,22,0,284,3,1501
58467,20,0,148,3,0
58468,16,0,86,2,0
58469,21,0,501,1,2602
58470,21,0,501,1,6006
58471,15,0,172,3,0
58472,16,0,172,1,0
58473,16,0,172,3,0
58474,5,4,172,0,0
58475,3,2,172,0,0
58476,0,0,0,0,0
58477,16,0,222,3,0
58478,17,0,222,3,0
58479,21,0,501,3,2408
58480,16,0,250,2,0
58481,16,0,250,2,0
58482,1,0,269,1,0
58483,20,0,303,1,0
58484,16,0,303,1,0
58485,16,14,303,3,0
58486,21,0,501,1,6109
58487,21,0,501,1,5503
58488,2,1,501,0,0
58489,0,0,501,0,0
58490,21,0,213,1,2314
58491,13,0,153,3,0
58492,18,0,134,1,0
58493,16,0,134,2,0
58494,9,8,134,0,0
58495,19,0,351,1,0
58496,21,0,351,1,3609
58497,22,0,351,1,6203
58498,16,0,413,1,0
58499,21,0,413,1,2314
58500,16,0,389,1,0
58501,16,0,389,1,0
58502,16,0,276,2,0
58503,16,0,276,1,0
58504,21,0,501,1,2102
58505,21,0,501,1,3600
58506,16,0,193,3,0
58507,21,0,193,1,2300
58508,19,15,193,1,0
58509,16,14,193,1,0
58510,22,0,261,1,1401
58511,21,0,261,1,2602
58512,17,0,104,3,0
58513,16,0,287,1,0
58514,16,0,496,1,0
58515,16,0,496,1,0
58516,23,0,269,1,3401
58517,21,0,269,3,3301
58518,16,0,120,3,0
58519,20,0,501,1,0
58520,21,0,501,1,2300
58521,20,0,501,1,0
58522,19,0,501,1,0
58523,21,0,152,1,2001
58524,16,0,227,3,0
58525,21,0,288,2,1401
58526,23,0,288,1,5506
58527,0,0,288,0,0
58528,21,0,453,1,6200
58529,16,0,453,1,0
58530,16,15,453,1,0
58531,16,15,453,1,0
58532,16,0,340,2,0
58533,20,0,291,1,0
58534,1,0,291,0,0
58535,18,0,218,1,0
58536,21,0,139,1,2499
58537,16,0,167,1,0
58538,19,15,253,1,0
58539,20,0,65,3,0
58540,14,0,65,1,0
58541,16,0,176,1,0
58542,22,0,501,3,4801
58543,21,0,501,3,6203
58544,22,16,501,1,6107
58545,19,0,501,1,0
58546,21,0,334,1,5200
58547,16,0,307,1,0
58548,19,0,272,1,0
58549,21,0,272,3,3604
58550,10,10,272,0,0
58551,19,15,156,1,0
58552,19,15,81,1,0
58553,16,0,204,1,0
58554,16,15,4,3,0
58555,16,0,295,1,0
58556,19,0,198,2,0
58557,16,0,198,3,0
58558,16,14,198,1,0
58559,19,0,490,3,0
58560,21,0,490,2,2901
58561,17,0,405,1,0
58562,16,0,405,1,0
58563,16,0,63,1,0
